id,months,offer,phone,multiple,internet_type,gb_mon,security,backup,protection,support,unlimited,contract,paperless,payment,monthly,total_revenue,satisfaction,churn_value,churn_score,cltv
6421-SZVEM,28,Offer C,Yes,No,Fiber Optic,69,Yes,No,No,No,Yes,One Year,Yes,Bank Withdrawal,82.85,2772.44,3,0,75,5802
1328-EUZHC,18,None,Yes,No,None,0,No,No,No,No,No,Two Year,No,Credit Card,20.1,830.22,4,0,30,4329
8878-RYUKI,52,None,Yes,No,DSL,59,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,59.45,3530.9399999999996,3,0,40,6107
9633-DENPU,47,None,Yes,No,Cable,18,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,58.6,2873.8,4,0,33,2613
7811-JIVPF,23,None,Yes,No,Cable,2,No,No,Yes,No,No,Month-to-Month,No,Credit Card,49.7,2203.23,5,0,47,4790
7113-HIPFI,66,Offer A,Yes,No,Cable,30,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,65.85,5873.110000000001,3,0,53,5500
8541-QVFKM,8,None,Yes,Yes,Fiber Optic,41,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,73.5,770.6,3,0,61,5777
9258-CNWAC,71,Offer A,Yes,Yes,Fiber Optic,41,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,113.65,8473.52,4,0,27,6208
6374-AFWOX,46,None,Yes,No,Cable,41,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,65.65,5195.8099999999995,4,0,79,2680
5317-FLPJF,66,Offer A,No,No,DSL,73,Yes,No,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,61.35,4323.4,3,0,67,4824
7621-VPNET,42,None,Yes,Yes,Fiber Optic,13,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,85.9,4594.11,3,0,25,2219
6034-YMTOB,5,None,Yes,No,Fiber Optic,6,No,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card,75.65,548.2,5,0,40,2296
4903-CNOZC,29,Offer C,Yes,Yes,DSL,47,No,Yes,Yes,No,Yes,One Year,No,Credit Card,70.9,2800.67,4,0,29,2064
4353-HYOJD,27,Offer C,Yes,No,DSL,30,No,Yes,No,No,Yes,Month-to-Month,No,Credit Card,49.85,1857.79,3,0,75,5580
7267-FRMJW,25,Offer C,Yes,No,None,0,No,No,No,No,No,Two Year,No,Credit Card,20.1,600.3,3,0,46,5306
4188-FRABG,57,None,Yes,Yes,Fiber Optic,13,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,103.05,7737.78,4,0,22,5586
0620-DLSLK,13,None,Yes,No,Fiber Optic,19,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,81.9,1473.24,3,0,71,2054
3850-OKINF,71,Offer A,Yes,Yes,DSL,26,Yes,No,No,No,Yes,One Year,Yes,Bank Withdrawal,66.2,7321.68,3,0,62,4756
1156-ZFYDO,1,None,Yes,No,None,0,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,19.75,57.37,3,0,38,3666
5549-ZGHFB,50,None,Yes,Yes,None,0,No,No,No,No,No,Two Year,No,Credit Card,24.95,2376.45,5,0,57,6019
7577-SWIFR,1,None,Yes,No,Fiber Optic,2,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.25,105.89,5,0,28,5579
0303-WMMRN,5,None,Yes,No,None,0,No,No,No,No,No,Month-to-Month,Yes,Credit Card,19.25,191.10000000000002,3,0,27,3056
6408-OTUBZ,66,Offer A,Yes,Yes,Fiber Optic,26,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,104.55,7860.79,3,0,53,4494
5204-HMGYF,49,None,Yes,No,DSL,23,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,87.2,5965.43,3,0,68,4567
3727-OVPRY,66,Offer A,Yes,Yes,None,0,No,No,No,No,No,One Year,Yes,Credit Card,25.7,4541.99,4,0,43,5517
3797-FKOGQ,11,None,Yes,Yes,Fiber Optic,10,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,86.2,987.44,5,0,41,3157
7622-NXQZR,28,Offer C,No,No,DSL,48,No,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card,30.1,810.85,4,0,31,2653
6196-HBOBZ,65,None,Yes,Yes,Fiber Optic,20,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,99.35,8326.15,4,0,80,6300
3970-XGJDU,62,None,Yes,No,None,0,No,No,No,No,No,Two Year,Yes,Credit Card,19.2,2613.51,4,0,64,4937
7017-VFULY,2,None,Yes,No,None,0,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,20.1,108.87,3,0,26,4158
5562-YJQGT,2,None,Yes,No,None,0,No,No,No,No,No,Month-to-Month,No,Credit Card,20.35,40.02,5,0,40,3746
8807-OPMBM,55,Offer B,Yes,Yes,None,0,No,No,No,No,No,Two Year,Yes,Credit Card,25.65,1467.2,5,0,42,4466
8294-UIMBA,30,None,Yes,No,Fiber Optic,27,No,No,No,Yes,Yes,One Year,Yes,Bank Withdrawal,94.4,2718.2,5,0,68,4584
8109-YUOHE,17,None,Yes,No,Cable,15,Yes,Yes,No,No,Yes,One Year,No,Credit Card,56.1,1566.94,3,0,56,5025
5840-NVDCG,16,None,Yes,No,Cable,30,Yes,Yes,No,Yes,Yes,Two Year,No,Bank Withdrawal,68.25,1436.77,3,0,43,3559
8092-NLTGF,72,Offer A,Yes,Yes,None,0,No,No,No,No,No,Two Year,No,Bank Withdrawal,24.75,3886.48,5,0,35,5398
5928-QLDHB,9,None,Yes,Yes,Fiber Optic,3,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,76.25,997.6,5,0,62,2062
9840-EFJQB,1,None,Yes,No,Fiber Optic,4,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,74.35,98.75999999999999,4,0,80,4237
0696-UKTOX,23,None,Yes,No,Cable,27,No,Yes,No,Yes,No,Month-to-Month,No,Bank Withdrawal,54.15,1545.65,4,0,80,2496
4801-KFYKL,8,None,Yes,No,None,0,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,19.45,174.79999999999998,5,0,20,4119
3472-OAOOR,19,None,No,No,Cable,52,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,34.95,610.2,3,0,79,3422
6135-OZQVA,7,Offer E,Yes,Yes,Cable,17,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,53.65,687.29,4,0,51,4389
2252-JHJGE,61,Offer B,Yes,Yes,Fiber Optic,48,Yes,No,Yes,No,Yes,One Year,No,Bank Withdrawal,104.0,9150.539999999999,3,0,22,4344
4188-PCPIG,57,Offer B,Yes,No,Cable,24,Yes,Yes,No,Yes,Yes,Two Year,Yes,Credit Card,70.35,6860.65,3,0,32,5779
7105-BENQF,15,None,Yes,No,DSL,29,Yes,No,Yes,No,Yes,One Year,No,Credit Card,64.85,1606.1,4,0,51,4442
7721-DVEKZ,1,Offer E,Yes,No,None,0,No,No,No,No,No,Month-to-Month,No,Credit Card,19.65,43.32,3,0,73,4639
3566-VVORZ,12,None,Yes,No,DSL,4,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,45.9,875.4300000000001,3,0,60,5790
9507-HSMMZ,54,Offer B,Yes,No,None,0,No,No,No,No,No,Two Year,No,Credit Card,20.0,2623.8500000000004,3,0,41,6094
2480-SQIOB,4,Offer E,Yes,No,DSL,19,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,44.8,273.25,5,0,63,2114
7813-TKCVO,20,None,Yes,No,None,0,No,No,No,No,No,One Year,No,Credit Card,20.35,952.35,3,0,57,4390
0128-MKWSG,26,None,No,No,DSL,19,Yes,No,No,Yes,Yes,Month-to-Month,No,Credit Card,45.8,1147.0,4,0,45,3287
4350-ZTLPI,53,Offer B,Yes,Yes,Fiber Optic,20,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,108.95,6672.2,4,0,36,4163
0361-HJRDX,68,Offer A,No,No,DSL,28,Yes,Yes,Yes,Yes,No,Two Year,No,Credit Card,64.35,4669.6,3,0,40,4146
5727-MYATE,72,Offer A,Yes,Yes,DSL,26,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,90.8,7882.96,4,0,46,5028
3823-KYNQY,12,Offer D,Yes,Yes,None,0,No,No,No,No,No,One Year,No,Credit Card,24.95,587.24,5,0,71,4443
7570-WELNY,68,Offer A,Yes,Yes,Fiber Optic,4,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,84.7,6246.21,3,0,41,5520
3021-VLNRJ,50,Offer B,Yes,No,DSL,71,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card,70.8,5354.150000000001,4,0,34,4798
6907-FLBER,1,Offer E,Yes,Yes,DSL,24,No,Yes,No,No,No,Month-to-Month,No,Bank Withdrawal,54.3,98.32,5,0,78,3259
5982-PSMKW,23,Offer D,Yes,Yes,Cable,51,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,91.1,2841.61,4,0,71,5991
3507-GASNP,60,Offer B,Yes,No,None,0,No,No,No,No,No,Two Year,No,Credit Card,19.95,2185.3,3,0,74,5316
7096-ZNBZI,72,Offer A,Yes,Yes,None,0,No,No,No,No,No,Two Year,No,Credit Card,26.45,3514.34,4,0,55,5534
1676-MQAOA,72,Offer A,Yes,No,Cable,22,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,75.1,6418.51,3,0,55,6284
7566-DSRLQ,72,Offer A,Yes,Yes,Fiber Optic,24,No,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,110.15,8994.0,4,0,70,5065
7245-JMTTQ,51,Offer B,Yes,Yes,Fiber Optic,82,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,111.5,7936.54,4,0,47,4363
6050-IJRHS,70,Offer A,Yes,Yes,Fiber Optic,19,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,106.5,7812.1,5,0,41,6319
6202-JVYEU,9,None,Yes,No,None,0,No,No,No,No,No,One Year,Yes,Bank Withdrawal,19.9,200.77999999999997,4,0,31,3643
8591-TKMZH,59,Offer B,Yes,Yes,Fiber Optic,57,Yes,Yes,No,Yes,Yes,Two Year,Yes,Credit Card,111.1,9275.1,4,0,76,4952
0734-OXWBT,3,Offer E,Yes,No,Cable,17,No,No,No,Yes,Yes,Month-to-Month,No,Credit Card,70.7,300.77,3,0,56,2584
0365-TRTPY,37,None,Yes,Yes,Fiber Optic,30,Yes,Yes,Yes,No,No,Month-to-Month,No,Bank Withdrawal,91.2,3816.3100000000004,3,0,44,5135
7349-ALMUX,37,None,Yes,No,Cable,30,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,65.6,3735.71,4,0,27,3183
6502-KUGLL,14,Offer D,Yes,No,DSL,69,Yes,Yes,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,59.45,1377.81,3,0,26,5723
1841-YSJGV,72,Offer A,Yes,Yes,Fiber Optic,22,Yes,Yes,No,Yes,Yes,Two Year,Yes,Credit Card,109.95,10788.56,4,0,59,6258
3511-BFTJW,72,Offer A,No,No,DSL,82,Yes,Yes,Yes,No,Yes,Two Year,No,Credit Card,38.5,2763.0,4,0,58,4710
5018-HEKFO,10,Offer D,Yes,Yes,None,0,No,No,No,No,No,Month-to-Month,Yes,Credit Card,24.5,440.25,3,0,78,5594
2923-ARZLG,10,Offer E,Yes,No,None,0,No,No,No,No,No,One Year,Yes,Credit Card,19.7,659.8399999999999,5,0,69,4890
3976-NLDEZ,1,Offer E,Yes,No,None,0,No,No,No,No,No,Month-to-Month,No,Credit Card,20.6,22.080000000000002,3,0,52,5370
2282-YGNOR,29,None,Yes,No,DSL,25,Yes,No,Yes,Yes,Yes,One Year,No,Credit Card,58.0,2153.84,3,0,63,2810
6854-EXGSF,8,Offer E,Yes,Yes,DSL,28,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,65.5,642.99,3,0,38,3033
1241-EZFMJ,61,Offer B,Yes,Yes,None,0,No,No,No,No,No,Two Year,No,Bank Withdrawal,25.45,2241.93,4,0,41,6015
5376-PCKNB,72,Offer A,Yes,Yes,Fiber Optic,12,No,Yes,Yes,No,No,One Year,Yes,Credit Card,104.45,8848.28,5,0,29,4750
8044-BGWPI,12,Offer D,Yes,No,None,0,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,21.15,712.8499999999999,4,0,40,5209
4060-LDNLU,7,None,Yes,Yes,Fiber Optic,48,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,96.2,961.21,5,0,38,4329
3589-PPVKW,9,Offer E,Yes,No,DSL,26,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,44.4,696.0,4,0,31,5457
5887-IKKYO,58,Offer B,Yes,Yes,Fiber Optic,23,No,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,94.35,5854.23,4,0,49,4777
1755-RMCXH,2,Offer E,Yes,No,None,0,No,No,No,No,No,Month-to-Month,No,Credit Card,20.3,54.79,4,0,38,5113
3858-XHYJO,40,Offer B,Yes,Yes,Fiber Optic,76,Yes,No,Yes,No,Yes,One Year,No,Bank Withdrawal,105.75,5116.55,4,0,41,4078
4299-SIMNS,9,Offer E,Yes,Yes,Fiber Optic,6,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,81.15,1143.5100000000002,4,0,68,4544
7025-IWFHT,41,Offer B,Yes,No,Fiber Optic,15,No,Yes,No,Yes,Yes,One Year,Yes,Bank Withdrawal,89.55,5583.77,3,0,66,5549
6261-LHRTG,26,None,Yes,No,Cable,42,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Credit Card,54.75,2442.7400000000002,4,0,23,4020
7841-FCRQD,33,None,Yes,No,Cable,59,No,Yes,No,Yes,Yes,One Year,Yes,Credit Card,53.75,2367.15,3,0,49,3160
2056-EVGZL,68,None,Yes,No,Fiber Optic,17,No,Yes,Yes,Yes,Yes,One Year,No,Credit Card,105.75,7926.34,3,0,39,4437
7753-USQYQ,55,Offer B,Yes,No,Cable,26,No,Yes,No,Yes,No,One Year,Yes,Bank Withdrawal,64.2,5148.05,3,0,40,5151
7661-CPURM,19,Offer D,Yes,No,Fiber Optic,2,No,No,No,Yes,Yes,One Year,Yes,Credit Card,87.7,2545.04,3,0,78,4446
6233-HXJMX,45,Offer B,Yes,Yes,Fiber Optic,8,No,No,Yes,No,Yes,Month-to-Month,Yes,Credit Card,89.3,4814.049999999999,3,0,32,5470
5902-WBLSE,70,None,Yes,No,None,0,No,No,No,No,No,Two Year,Yes,Credit Card,20.15,3290.7,3,0,67,5219
3239-TPHPZ,12,Offer D,Yes,No,None,0,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,20.05,748.6300000000001,4,0,74,5453
5115-GZDEL,72,None,No,No,Cable,71,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,67.2,4671.7,3,0,25,5592
3338-CVVEH,12,Offer D,Yes,Yes,Fiber Optic,8,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,94.55,1340.11,5,0,25,5674
4393-GEADV,70,None,Yes,Yes,Fiber Optic,75,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,114.75,10576.5,3,0,72,5035
8486-AYEQH,31,None,Yes,Yes,Fiber Optic,59,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,76.05,3429.9800000000005,5,0,63,2421
2495-KZNFB,33,None,Yes,Yes,Fiber Optic,85,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,90.65,3542.68,4,0,44,4460
4560-WQAQW,59,Offer B,Yes,Yes,DSL,9,Yes,No,No,Yes,No,One Year,No,Bank Withdrawal,68.7,5891.83,3,0,29,4244
4274-DRSQT,66,None,Yes,Yes,Fiber Optic,15,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,88.9,8107.4800000000005,5,0,27,5868
2027-DNKIV,37,None,Yes,No,DSL,76,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card,58.75,3522.89,4,0,31,3483
2885-HIJDH,69,None,Yes,Yes,DSL,53,Yes,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,86.9,8012.25,3,0,49,4667
5424-RLQLC,10,Offer D,Yes,No,DSL,25,No,Yes,No,No,No,Month-to-Month,Yes,Credit Card,59.65,743.75,3,0,20,2385
6507-DTJZV,13,Offer D,Yes,No,DSL,17,No,No,No,No,Yes,Month-to-Month,No,Credit Card,66.4,1224.22,5,0,43,3660
7673-BQGKU,69,None,Yes,No,None,0,No,No,No,No,No,Two Year,No,Bank Withdrawal,20.15,2128.9300000000003,4,0,23,4554
2725-IWWBA,46,Offer B,Yes,No,DSL,15,Yes,No,Yes,Yes,Yes,One Year,No,Credit Card,56.9,4328.8,4,0,44,4258
1061-PNTHC,56,Offer B,Yes,Yes,Fiber Optic,11,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,109.6,6733.64,3,0,67,5012
0394-YONDK,70,None,Yes,Yes,None,0,No,No,No,No,No,Two Year,No,Credit Card,25.15,1875.5500000000002,3,0,39,5114
6574-MCOEH,33,None,Yes,Yes,Cable,18,No,No,Yes,Yes,No,One Year,Yes,Bank Withdrawal,79.15,3593.87,5,0,73,3555
7399-QHBJS,72,None,Yes,Yes,Cable,27,Yes,Yes,No,Yes,Yes,Two Year,No,Credit Card,66.75,6388.9400000000005,3,0,65,6063
0997-YTLNY,19,Offer D,Yes,No,Cable,26,No,No,No,Yes,Yes,Month-to-Month,No,Credit Card,48.8,1030.22,3,0,74,3749
9479-HYNYL,71,None,Yes,No,Cable,27,No,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,80.7,8801.36,5,0,24,5617
9708-KFDBY,1,Offer E,Yes,No,None,0,No,No,No,No,No,Month-to-Month,No,Credit Card,20.55,27.87,4,0,28,4801
3642-GKTCT,61,Offer B,Yes,Yes,Fiber Optic,7,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,115.1,7332.2,4,0,53,4785
0774-RMNUW,71,Offer A,No,No,Cable,19,Yes,Yes,No,Yes,Yes,Two Year,No,Bank Withdrawal,59.7,4122.65,4,0,63,6420
1334-PDUKM,68,Offer A,Yes,Yes,Fiber Optic,15,No,Yes,Yes,No,No,One Year,No,Credit Card,86.45,6576.63,5,0,39,4480
0756-MPZRL,46,Offer B,No,No,DSL,18,No,No,Yes,Yes,Yes,One Year,No,Credit Card,33.7,1537.85,3,0,22,3007
2242-MFOTG,33,None,Yes,Yes,Fiber Optic,48,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,80.1,3451.7300000000005,4,0,54,3957
2927-CVULT,53,Offer B,Yes,Yes,Fiber Optic,17,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,104.05,7069.48,3,0,43,4190
8745-PVESG,57,None,No,No,DSL,24,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card,41.1,2258.25,4,0,41,5281
7647-GYYKX,54,None,Yes,No,None,0,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,20.35,3356.5699999999997,3,0,79,5646
9700-ISPUP,10,Offer D,Yes,No,DSL,22,No,Yes,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,65.5,875.8,5,0,44,3137
9839-ETQOE,43,None,No,No,DSL,25,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,40.45,1912.85,3,0,72,3176
9027-TMATR,43,None,Yes,No,DSL,27,Yes,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,78.8,5092.1900000000005,4,0,24,3972
1941-HOSAM,1,None,Yes,No,Fiber Optic,59,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,90.1,114.42999999999999,3,0,47,4142
9110-HSGTV,69,Offer A,Yes,No,DSL,22,Yes,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,82.45,7315.29,3,0,80,4631
0704-VCUMB,61,None,Yes,No,None,0,No,No,No,No,No,Two Year,No,Credit Card,20.25,1940.9899999999998,3,0,55,5974
6171-ZTVYB,43,None,Yes,Yes,DSL,17,Yes,Yes,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,66.25,4023.24,3,0,29,2168
1935-IMVBB,56,None,Yes,No,Fiber Optic,14,No,No,No,No,Yes,Month-to-Month,No,Credit Card,89.7,5123.53,4,0,49,5955
2535-PBCGC,70,Offer A,No,No,Cable,46,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,64.55,4458.839999999999,3,0,30,4858
1470-PSXNM,49,None,Yes,Yes,Fiber Optic,59,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,93.65,6254.94,3,0,65,5542
2498-XLDZR,32,None,Yes,No,DSL,59,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,73.6,2936.51,4,0,42,4343
5338-YHWYT,37,None,Yes,No,Cable,27,Yes,Yes,No,Yes,No,Two Year,No,Credit Card,61.45,4213.1900000000005,3,0,77,5447
7718-UPSKJ,69,Offer A,Yes,No,Fiber Optic,5,Yes,Yes,No,Yes,Yes,One Year,Yes,Credit Card,106.4,8916.039999999999,4,0,26,4328
8731-WBBMB,26,None,Yes,No,Cable,48,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,81.9,2325.67,4,0,55,3350
1448-CYWKC,58,None,Yes,Yes,Fiber Optic,30,No,Yes,Yes,No,Yes,One Year,Yes,Credit Card,105.2,8685.15,4,0,59,4605
7901-IIDQV,24,None,Yes,Yes,Cable,85,No,No,No,Yes,Yes,One Year,No,Bank Withdrawal,54.6,1394.31,3,0,51,3398
2690-DVRVK,5,None,Yes,No,None,0,No,No,No,No,No,One Year,No,Bank Withdrawal,20.55,305.5,3,0,54,3629
1270-XKUCC,30,None,Yes,No,None,0,No,No,No,No,No,Two Year,No,Credit Card,19.7,934.96,3,0,38,5045
0334-ZFJSR,55,None,Yes,Yes,Cable,13,Yes,Yes,No,Yes,No,One Year,Yes,Credit Card,66.05,5513.469999999999,4,0,68,5501
5583-EJXRD,44,None,No,No,Cable,59,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,54.05,2327.75,4,0,68,4896
4565-EVZMJ,47,None,Yes,No,Cable,5,Yes,Yes,No,Yes,Yes,One Year,Yes,Credit Card,58.9,4051.5,4,0,40,5774
3327-YBAKM,64,None,Yes,No,Fiber Optic,21,Yes,No,No,Yes,Yes,One Year,Yes,Credit Card,96.9,7531.06,3,0,55,5369
9441-QHEVC,1,None,Yes,No,None,0,No,No,No,No,No,Month-to-Month,No,Credit Card,19.1,63.32,4,0,30,2091
6705-LNMDD,20,Offer D,Yes,No,DSL,4,No,No,No,Yes,Yes,Month-to-Month,No,Credit Card,50.0,1996.44,3,0,46,5741
2580-ASVVY,37,None,No,No,DSL,27,Yes,No,No,Yes,Yes,Two Year,No,Bank Withdrawal,45.4,1548.9699999999998,4,0,33,4051
3370-GQEAL,30,None,Yes,Yes,Fiber Optic,19,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,85.45,3258.4199999999996,3,0,21,3409
5032-USPKF,38,None,Yes,Yes,DSL,13,Yes,Yes,Yes,No,Yes,One Year,No,Bank Withdrawal,84.1,4141.83,3,0,78,2604
4254-QPEDE,52,None,No,No,DSL,52,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,66.25,3330.1,4,0,23,4275
6283-GITPX,71,Offer A,Yes,No,DSL,52,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,76.9,5860.66,3,0,26,4633
0771-CHWSK,66,Offer A,Yes,Yes,DSL,11,Yes,Yes,Yes,No,Yes,Two Year,Yes,Credit Card,74.6,7806.0199999999995,3,0,78,4838
9788-HNGUT,72,Offer A,Yes,Yes,Fiber Optic,3,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,116.95,9881.039999999999,3,0,78,5949
9495-REDIY,25,None,No,No,DSL,18,Yes,No,No,No,Yes,One Year,Yes,Credit Card,40.65,970.55,3,0,29,5079
5375-XLDOF,69,Offer A,Yes,Yes,Fiber Optic,27,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,114.35,10295.73,4,0,51,6082
1172-VIYBP,53,None,Yes,Yes,DSL,57,Yes,Yes,No,No,Yes,Two Year,No,Bank Withdrawal,69.7,5166.34,3,0,22,4975
6559-PDZLR,26,None,Yes,No,Fiber Optic,76,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,98.65,3499.0,3,0,62,4191
8992-OBVDG,21,Offer D,Yes,No,DSL,52,No,No,Yes,No,Yes,Month-to-Month,No,Credit Card,61.65,2230.45,4,0,63,2926
4273-MBHYA,1,None,Yes,No,Fiber Optic,19,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.35,94.71,3,0,38,2432
4724-WXVWF,48,None,Yes,Yes,Fiber Optic,46,Yes,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.4,4644.5,3,0,33,4334
5701-GUXDC,26,None,No,No,DSL,51,Yes,No,Yes,No,Yes,One Year,No,Credit Card,35.4,978.6,3,0,29,2519
1460-UZPRJ,60,None,Yes,No,None,0,No,No,No,No,No,Two Year,No,Credit Card,19.95,3066.55,4,0,72,5971
6082-GLJIX,18,Offer D,Yes,No,None,0,No,No,No,No,No,Month-to-Month,No,Credit Card,19.25,895.29,5,0,22,4769
2495-TTHBQ,4,None,Yes,No,None,0,No,No,No,No,No,One Year,Yes,Credit Card,20.4,213.35,3,0,24,5602
0485-ZBSLN,65,None,Yes,Yes,None,0,No,No,No,No,No,Two Year,No,Credit Card,24.75,4087.6,5,0,39,6263
3810-PJUHR,70,Offer A,Yes,Yes,None,0,No,No,No,No,No,Two Year,No,Credit Card,25.35,2447.3500000000004,3,0,69,6059
0847-HGRML,62,None,Yes,No,None,0,No,No,No,No,No,Two Year,No,Bank Withdrawal,20.0,2767.8599999999997,3,0,37,4402
8232-CTLKO,66,Offer A,Yes,No,DSL,16,Yes,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,59.75,4550.54,3,0,80,5979
9227-YBAXE,65,Offer B,Yes,Yes,DSL,69,Yes,Yes,No,Yes,No,Two Year,Yes,Bank Withdrawal,82.5,5563.85,3,0,26,5314
9860-LISIZ,34,None,Yes,No,None,0,No,No,No,No,No,Month-to-Month,No,Credit Card,20.35,1922.7,5,0,68,2864
0112-QAWRZ,16,Offer D,Yes,Yes,Fiber Optic,12,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,90.8,2221.56,3,0,66,5560
4043-MKDTV,71,Offer A,Yes,No,Fiber Optic,8,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,105.25,9967.74,5,0,31,6319
9229-RQABD,18,Offer D,Yes,Yes,None,0,No,No,No,No,No,One Year,No,Credit Card,23.75,657.96,4,0,70,3076
8313-KTIHG,4,None,Yes,No,DSL,2,No,No,No,Yes,No,Month-to-Month,Yes,Bank Withdrawal,61.3,410.2,3,0,58,5281
5320-BRKGK,58,Offer B,Yes,Yes,DSL,69,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,75.8,4582.21,3,0,62,4292
6284-KMNUF,56,Offer B,Yes,Yes,Fiber Optic,11,Yes,No,No,No,Yes,One Year,Yes,Bank Withdrawal,98.0,7370.6,3,0,25,4615
6229-UOLQL,56,Offer B,No,No,Cable,41,Yes,Yes,No,Yes,Yes,One Year,Yes,Credit Card,52.0,2884.9,3,0,55,5845
