DIRECTORIO,SECUENCIA_P,SECUENCIA_ENCUESTA,P3053,P3095,P3096,P3097,P3098,P3054,P3055,P469,CLASE_TE,COD_DEPTO,AREA,F_EXP
7559702,1,1,7,,,,,1,4,1,2,73,"",44.11409877055
7559703,1,1,7,,,,,1,4,1,2,73,"",37.7197484746064
7559703,1,2,1,2,,,,1,4,2,2,73,"",37.7197484746064
7559707,1,1,7,,,,,1,1,1,2,73,"",50.3798096871094
7559708,1,1,8,,,,,,,,2,73,"",115.821065393016
7559709,1,1,7,,,,,1,4,1,2,73,"",53.3382550566759
7559710,1,1,7,,,,,1,3,1,2,73,"",82.8910543325924
7559710,1,2,1,1,,,,1,4,1,2,73,"",82.8910543325924
7559711,1,1,7,,,,,1,1,1,2,73,"",41.491723322067
7559711,1,2,1,2,,,,1,1,1,2,73,"",41.491723322067
7559712,1,1,7,,,,,1,1,1,2,73,"",96.6544432623782
7559713,1,1,7,,,,,1,2,1,2,73,"",57.4685978102366
7559714,1,1,7,,,,,1,2,1,2,73,"",82.8910543325924
7559715,1,1,7,,,,,1,1,1,2,73,"",55.4177906558203
7559717,1,1,7,,,,,1,4,1,2,73,"",98.0785864625957
7559718,1,1,7,,,,,1,1,1,2,73,"",64.5023831357747
7559719,1,1,7,,,,,1,1,1,2,73,"",75.8089614050559
7559721,1,1,7,,,,,1,1,1,2,73,"",55.4177906558203
7559722,1,1,7,,,,,1,4,1,2,73,"",98.867928820762
7559725,1,1,7,,,,,1,1,1,2,73,"",48.5255086476051
7559726,1,1,7,,,,,1,1,1,2,73,"",112.052961398347
7559728,1,1,7,,,,,1,4,1,2,73,"",117.361632236499
7559731,1,1,4,,,,1,,,,1,05,05,87.7418276156515
7559731,1,2,4,,,,1,,,,1,05,05,87.7418276156515
7559741,1,1,2,,1,,,1,4,1,1,08,08,67.0437120995411
7559742,1,2,1,1,,,,1,4,1,1,08,08,55.4157927876649
7559742,1,3,3,,,1,,,,,1,08,08,55.4157927876649
7559744,1,2,2,,1,,,1,3,1,1,11,11,307.553674520197
7559745,1,2,1,2,,,,1,3,2,1,11,11,380.438536343304
7559757,1,1,5,,,,,1,6,1,1,13,13,34.8191467842772
7559761,1,1,1,2,,,,1,4,2,1,13,13,29.5940081783262
7559763,1,1,5,,,,,1,2,1,1,13,13,34.1587633283284
7559766,1,3,3,,,1,,,,,1,13,13,27.3593087808274
7559769,1,2,3,,,1,,,,,1,13,13,28.7867800151342
7559770,1,2,3,,,1,,,,,1,13,13,24.5885702619756
7559773,1,5,6,,,,,,,,1,13,13,20.5368517819281
7559774,1,1,5,,,,,1,3,1,1,13,13,25.1333753456647
7559774,1,2,1,2,,,,1,1,1,1,13,13,25.1333753456647
7559776,1,1,4,,,,2,1,,1,1,13,13,28.9568895296327
7559777,1,2,5,,,,,1,1,1,1,13,13,24.9051348759798
7559779,1,1,1,1,,,,1,1,1,1,13,13,29.5134124932772
7559782,1,1,1,1,,,,1,3,1,1,13,13,57.4806688015335
7559783,1,2,1,2,,,,1,1,2,1,13,13,59.4656691951205
7559786,1,2,3,,,1,,,,,1,13,13,30.099399815413
7559787,1,1,8,,,,,,,,1,13,13,32.2353689403847
7559788,1,1,1,2,,,,1,4,2,1,13,13,30.2290123239563
7559789,1,1,1,2,,,,1,1,2,1,13,13,61.1368448551388
7559789,1,2,2,,2,,,1,4,1,1,13,13,61.1368448551388
7559793,1,1,3,,,2,,,,,1,13,13,72.9865764708002
7559794,1,2,5,,,,,1,1,1,1,13,13,24.7236482376816
7559796,1,4,4,,,,1,,,,1,13,13,38.0147608084074
7559797,1,2,5,,,,,1,1,1,1,13,13,37.9748400904038
7559798,1,1,6,,,,,,,,1,13,13,31.3372321058495
7559802,1,1,3,,,1,,,,,1,13,13,50.3816872065939
7559802,1,2,5,,,,,1,2,1,1,13,13,50.3816872065939
7559803,1,1,3,,,1,,,,,1,13,13,54.1457847781029
7559804,1,1,4,,,,2,1,,1,1,13,13,43.330405451701
7559804,1,4,3,,,1,,,,,1,13,13,43.330405451701
7559806,1,3,3,,,1,,,,,1,13,13,20.4208430691748
7559807,1,1,3,,,1,,,,,1,13,13,43.0886941455431
7559811,1,2,4,,,,2,1,,1,1,13,13,34.9375872957144
7559820,1,3,1,1,,,,1,1,2,1,15,15,10.3149563941031
7559824,1,1,3,,,2,,,,,1,15,15,14.6390696318041
7559826,1,1,1,1,,,,1,1,1,1,15,15,8.58404502907517
7559841,1,1,5,,,,,1,1,1,1,17,17,17.2870151325098
7559843,1,1,4,,,,1,,,,1,17,17,14.1510484365438
7559857,1,1,1,2,,,,1,4,2,1,17,17,15.0202295948333
7559873,1,1,2,,2,,,1,3,1,1,18,18,13.0057311460441
7559875,1,1,2,,1,,,1,3,1,1,18,18,12.3725348094649
7559878,1,2,3,,,1,,,,,1,18,18,5.34897362329462
7559886,1,3,4,,,,1,,,,1,18,18,10.8990617987044
7559887,1,1,1,1,,,,1,1,1,1,18,18,10.838029777053
7559888,1,2,2,,1,,,1,4,1,1,18,18,10.6068033113373
7559888,1,3,5,,,,,1,1,1,1,18,18,10.6068033113373
7559889,1,1,1,1,,,,1,3,1,1,18,18,8.83337651640264
7559890,1,1,4,,,,1,,,,1,18,18,5.97171992963347
7559892,1,2,4,,,,2,1,,1,1,18,18,8.61888455153322
7559892,1,3,2,,1,,,1,3,1,1,18,18,8.61888455153322
7559894,1,1,3,,,1,,,,,1,18,18,8.7307656209524
7559896,1,1,5,,,,,1,1,1,1,18,18,7.63933210709942
7559896,1,2,2,,1,,,1,4,1,1,18,18,7.63933210709942
7559898,1,1,7,,,,,1,1,1,1,18,18,13.2174466268741
7559906,1,2,1,1,,,,1,1,1,1,18,18,5.78641055157168
7559910,1,2,4,,,,2,1,,1,1,18,18,8.50725001518203
7559913,1,1,5,,,,,1,3,2,1,18,18,8.81754492905731
7559918,1,1,2,,2,,,1,3,1,1,18,18,9.16484059960364
7559919,1,1,1,1,,,,1,3,1,1,18,18,6.15781413986972
7559928,2,1,5,,,,,1,1,1,1,19,19,19.0524419639901
7559933,1,1,1,2,,,,1,1,2,1,19,19,14.3370672786745
7559934,1,1,4,,,,1,,,,1,19,19,7.97665377298639
7559947,1,3,1,1,,,,1,6,2,1,19,19,14.3370672786745
7559949,1,1,1,2,,,,1,6,1,1,19,19,15.4722588641782
7559950,1,1,7,,,,,1,3,2,1,19,19,14.610538594013
7559951,1,2,1,1,,,,1,1,1,1,20,20,26.650238299929
7559953,1,1,6,,,,,,,,1,20,20,21.0399416702959
7559955,1,2,1,1,,,,1,3,1,1,20,20,28.8847962723019
7559956,1,1,1,1,,,,1,1,1,1,20,20,11.5522123312992
7559957,1,3,1,1,,,,1,5,1,1,20,20,28.2825770129222
7559958,1,1,4,,,,1,,,,1,20,20,17.8243011456304
7559960,1,1,3,,,1,,,,,1,20,20,9.36038737705615
7559960,1,2,3,,,1,,,,,1,20,20,9.36038737705615
7559964,1,1,2,,1,,,1,3,1,1,20,20,25.2471465028087
7559965,1,1,3,,,2,,,,,1,20,20,23.1758873187774
7559966,1,2,1,1,,,,1,3,1,1,20,20,21.629349217274
7559967,1,1,5,,,,,1,1,1,1,20,20,15.1479151773389
7559969,1,2,3,,,1,,,,,1,20,20,32.2155418016222
7559971,1,2,4,,,,1,,,,1,23,23,35.0608372220509
7559972,1,2,3,,,1,,,,,1,23,23,31.8557052814672
7559973,1,2,4,,,,1,,,,1,23,23,15.1181969401365
7559981,1,1,1,1,,,,1,4,1,1,23,23,22.0509819440964
7559982,1,1,1,2,,,,1,1,1,1,23,23,12.7780665441704
7559990,1,3,1,2,,,,1,4,1,1,23,23,9.73912145056969
7559992,1,2,5,,,,,1,3,1,1,23,23,28.0421205306508
7559993,1,1,1,1,,,,1,1,1,1,23,23,35.0608372220509
7559993,1,2,5,,,,,1,2,1,1,23,23,35.0608372220509
7559995,1,1,5,,,,,1,1,1,1,23,23,18.4572072304684
7560000,1,5,3,,,1,,,,,1,23,23,9.73912145056969
7560015,1,1,3,,,2,,,,,1,25,"",208.635848585057
7560021,1,2,2,,1,,,1,4,1,1,27,27,4.04472780604679
7560027,1,2,7,,,,,1,1,1,1,27,27,2.63478659709976
7560032,1,2,4,,,,1,,,,1,27,27,5.06531420081974
7560033,1,1,5,,,,,1,1,1,1,27,27,3.37404536533123
7560033,1,3,1,1,,,,1,3,1,1,27,27,3.37404536533123
7560042,1,2,3,,,2,,,,,1,27,27,4.82192315620305
7560054,1,1,1,1,,,,1,1,2,1,27,27,2.29639673354298
7560054,1,2,4,,,,1,,,,1,27,27,2.29639673354298
7560056,1,1,1,1,,,,1,5,1,1,27,27,2.88487103222354
7560061,1,3,3,,,1,,,,,1,41,41,10.4120084760226
7560066,1,1,5,,,,,1,1,2,1,41,41,11.1430323765429
7560067,1,1,4,,,,2,1,,1,1,41,41,18.4195000324509
7560068,1,1,3,,,1,,,,,1,41,41,11.150214803168
7560070,1,2,5,,,,,1,2,2,1,41,41,13.0324522194078
7560073,1,1,1,2,,,,1,1,2,1,41,41,9.80535497346058
7560074,1,1,2,,2,,,1,1,2,1,41,41,9.08972589433415
7560076,1,1,5,,,,,1,1,2,1,41,41,7.94406539326862
7560082,1,1,1,2,,,,1,3,2,1,41,41,19.0801312493523
7560084,1,2,3,,,1,,,,,1,41,41,21.4890799362546
7560084,1,3,2,,1,,,1,3,1,1,41,41,21.4890799362546
7560089,1,2,1,2,,,,1,3,1,1,41,41,32.4893165998535
7560093,1,1,5,,,,,1,1,2,1,41,41,8.35707657978375
7560095,1,2,1,2,,,,1,3,2,1,41,41,9.11769121928573
7560097,1,1,6,,,,,,,,1,41,41,8.59331177600387
7560100,1,1,1,2,,,,1,1,1,1,44,44,6.26645290072572
7560104,1,1,1,2,,,,1,3,1,1,44,44,3.82744199086471
7560105,1,1,1,2,,,,1,1,1,1,44,44,8.50080677994505
7560106,1,1,1,2,,,,1,4,1,1,44,44,6.09268851562484
7560110,1,1,4,,,,1,,,,1,44,44,7.42335051857732
7560110,1,2,5,,,,,1,1,1,1,44,44,7.42335051857732
7560125,1,1,2,,1,,,1,3,1,1,47,47,22.8853138190942
7560129,1,1,3,,,1,,,,,1,47,47,20.2484874294567
7560131,1,2,3,,,1,,,,,1,47,47,15.2585350337491
7560133,1,1,5,,,,,1,3,1,1,47,47,16.5395258460862
7560136,1,1,4,,,,2,1,,1,1,47,47,13.594101671982
7560137,1,4,2,,1,,,1,3,1,1,47,47,11.1134082823012
7560138,1,1,4,,,,1,,,,1,47,47,16.7569233354826
7560138,1,3,4,,,,1,,,,1,47,47,16.7569233354826
7560149,1,1,2,,1,,,1,3,1,1,50,50,24.5839117186527
7560157,1,1,2,,2,,,1,1,1,1,50,50,29.2984555232899
7560169,1,1,1,1,,,,1,1,1,1,52,"",15.6093387742196
7560173,1,2,7,,,,,1,4,1,1,52,52,13.044186746215
7560180,1,1,5,,,,,1,4,1,1,52,52,13.6305812916365
7560181,1,1,1,1,,,,1,3,1,1,52,52,15.7034780883838
7560185,1,1,4,,,,1,,,,1,52,52,11.6446666422936
7560187,1,1,1,2,,,,1,3,1,1,52,52,11.1795132373076
7560191,1,1,3,,,1,,,,,1,52,52,13.8630058282023
7560198,1,1,1,2,,,,1,4,2,1,52,52,12.4509477098605
7560200,1,2,2,,3,,,1,3,1,1,52,52,10.2035139412584
7560212,1,1,1,2,,,,1,4,2,1,52,52,16.4313103999853
7560223,1,1,3,,,1,,,,,1,54,54,23.3414949614855
7560225,1,2,4,,,,1,,,,1,54,54,28.4910821838538
7560227,1,1,6,,,,,,,,1,54,54,34.452183820122
7560232,1,1,1,1,,,,1,3,2,1,54,54,34.7293030901509
7560234,1,1,5,,,,,1,1,1,1,54,54,27.490957496989
7560236,1,2,1,1,,,,1,3,1,1,54,54,25.088433829105
7560237,1,2,2,,1,,,1,3,1,1,54,54,35.1562534619793
7560239,1,1,3,,,2,,,,,1,54,54,33.6512613646472
7560242,1,1,1,1,,,,1,3,1,1,54,54,32.4285119821437
7560243,1,1,4,,,,1,,,,1,54,54,51.8633919531424
7560257,1,1,2,,3,,,1,3,1,1,54,54,24.6665329155918
7560257,1,2,5,,,,,1,1,1,1,54,54,24.6665329155918
7560258,1,2,3,,,1,,,,,1,54,54,27.3551022143447
7560269,1,1,5,,,,,1,1,1,1,63,63,7.66010062815865
7560271,1,1,1,2,,,,1,4,1,1,63,63,6.78089486473615
7560273,1,1,1,1,,,,1,1,2,1,63,63,11.9300774932906
7560281,1,1,3,,,1,,,,,1,63,63,11.9157120882468
7560282,1,3,5,,,,,1,1,1,1,63,63,14.928971761724
7560290,1,1,5,,,,,1,1,1,1,63,63,13.2300850101675
7560296,1,1,3,,,1,,,,,1,63,63,12.4134130959597
7560302,1,1,1,2,,,,1,1,1,1,63,63,14.6071454814582
7560303,1,1,1,2,,,,1,4,2,1,63,63,20.1840589309915
7560304,1,1,1,2,,,,1,1,1,1,63,63,20.1320057699278
7560314,1,1,1,2,,,,1,1,2,1,63,63,17.3818779129551
7560320,1,2,1,1,,,,1,1,2,1,63,63,16.08954655055
7560326,1,1,3,,,2,,,,,1,66,66,11.2524843359384
7560327,1,1,5,,,,,1,1,1,1,66,66,18.6414443789334
7560334,1,1,3,,,1,,,,,1,66,66,14.537588831561
7560339,1,1,2,,1,,,1,3,1,1,66,66,18.8445997443575
7560343,1,2,3,,,1,,,,,1,66,66,15.8970163186937
7560353,1,1,5,,,,,1,1,1,1,66,66,20.6567312421685
7560362,1,1,1,1,,,,1,3,1,1,66,66,16.0885174576495
7560370,1,1,3,,,1,,,,,1,66,66,21.1405756900115
7560370,1,2,5,,,,,1,3,1,1,66,66,21.1405756900115
7560372,1,1,4,,,,2,1,,1,1,66,66,18.0908157545832
7560377,1,1,3,,,1,,,,,1,66,66,16.2657433905529
7560377,1,3,2,,1,,,1,3,1,1,66,66,16.2657433905529
7560383,1,1,3,,,1,,,,,1,66,66,12.7102546686784
7560384,1,1,5,,,,,1,1,1,1,68,"",42.1207556532394
7560388,1,1,1,1,,,,1,5,1,1,68,"",47.0993265153324
7560391,1,1,3,,,1,,,,,1,68,"",44.8176253498261
7560393,1,3,3,,,1,,,,,1,68,"",59.7201733589414
7560395,1,1,3,,,1,,,,,1,68,68,20.4311919085535
7560398,1,1,4,,,,1,,,,1,68,68,30.9570021781477
7560399,1,2,2,,1,,,1,1,1,1,68,68,28.2709497449794
7560403,1,4,1,2,,,,1,4,2,1,68,68,16.4801258494187
7560409,1,1,4,,,,2,1,,1,1,68,68,24.1814379262264
7560410,1,1,5,,,,,1,3,2,1,68,68,21.2040325364732
7560413,1,1,4,,,,1,,,,1,68,68,15.1338191348207
7560413,1,3,4,,,,1,,,,1,68,68,15.1338191348207
7560416,1,1,1,2,,,,1,3,1,1,68,68,28.2472112574749
7560417,1,1,5,,,,,1,4,1,1,68,68,177.721604342647
7560419,1,1,5,,,,,1,1,1,1,68,68,16.7940124187423
7560422,1,3,1,1,,,,1,3,2,1,68,68,21.1880416789808
7560424,1,1,2,,1,,,1,3,1,1,68,68,20.7609699882082
7560426,1,1,2,,1,,,1,1,1,1,68,68,21.8170024144644
7560430,1,1,1,1,,,,1,3,1,1,68,68,42.1616096312016
7560430,2,1,1,2,,,,1,4,2,1,68,68,42.1616096312016
7560430,3,1,5,,,,,1,3,1,1,68,68,42.1616096312016
7560432,1,1,2,,2,,,1,3,1,1,68,68,23.2308934773206
7560435,1,1,5,,,,,1,3,2,1,68,68,30.9719340127579
7560439,1,1,3,,,2,,,,,1,68,68,26.9903771015501
7560442,1,2,5,,,,,1,3,1,1,68,68,27.772191431517
7560443,1,1,2,,1,,,1,3,1,1,68,68,25.8755753610007
7560447,1,1,1,1,,,,1,3,1,1,68,68,29.9727645099342
7560450,1,3,1,2,,,,1,4,2,1,68,68,26.4336028110829
7560451,1,1,2,,1,,,1,5,1,1,68,68,22.8605554546321
7560452,1,1,3,,,1,,,,,1,68,68,20.859479082443
7560463,1,1,2,,1,,,1,3,1,1,68,68,16.3658240184879
7560465,1,1,5,,,,,1,1,1,1,68,68,144.043674063856
7560466,1,1,1,2,,,,1,4,2,1,68,68,95.181659186549
7560473,1,1,1,1,,,,1,4,1,1,68,68,159.962035899953
7560474,1,1,3,,,1,,,,,1,68,68,201.669210217709
7560476,1,1,2,,1,,,1,3,1,1,70,70,20.0212470386387
7560477,1,1,5,,,,,1,1,1,1,70,70,20.9389639971407
7560479,1,1,4,,,,1,,,,1,70,70,17.66008438702
7560482,1,1,1,1,,,,1,6,1,1,73,73,21.0032958951547
7560483,1,1,1,1,,,,1,3,1,1,73,73,21.2420876405624
7560484,1,3,2,,1,,,1,3,1,1,73,73,19.5897339268809
7560487,1,2,1,1,,,,1,4,1,1,76,"",47.2680876128115
7560497,1,3,2,,1,,,1,3,1,1,76,76,90.2664229899855
7560504,1,1,5,,,,,1,3,1,1,76,76,84.7254801781183
7560510,1,2,3,,,2,,,,,1,76,76,103.635314510924
7560542,1,1,5,,,,,1,1,1,1,88,88,2.9044465537529
7560552,1,2,8,,,,,,,,1,88,88,4.25985494550425
7560564,1,2,5,,,,,1,1,1,1,88,88,5.13578276755505
7560569,1,1,3,,,1,,,,,1,88,88,4.236573844002
7560621,1,2,3,,,1,,,,,2,08,"",18.8655138702133
7560624,1,1,1,2,,,,1,1,2,2,08,"",32.9911768219093
7560627,1,3,3,,,1,,,,,2,08,"",36.5300337114063
7560629,1,4,3,,,1,,,,,2,08,"",30.1231754184844
7560631,1,2,1,2,,,,1,1,2,2,08,"",19.2862343459973
7560635,1,1,1,2,,,,1,1,2,2,08,"",33.2334886125895
7560636,1,1,5,,,,,1,1,2,2,08,"",26.738761761433
7560636,1,2,1,2,,,,1,1,1,2,08,"",26.738761761433
7560637,1,1,2,,1,,,1,4,1,2,08,"",30.4663789519773
7560643,1,2,1,2,,,,1,3,2,2,08,"",52.6821392923912
7560644,1,1,4,,,,1,,,,1,13,"",162.777346870207
7560646,1,1,4,,,,2,1,,1,1,13,"",250.361205867842
7560647,1,2,5,,,,,1,1,1,1,13,"",194.798540985556
7560648,1,1,4,,,,1,,,,1,13,"",141.840728041757
7560650,1,2,4,,,,1,,,,1,13,"",205.889275752343
7560652,1,1,4,,,,1,,,,1,13,"",170.104274357061
7560652,1,2,5,,,,,1,2,1,1,13,"",170.104274357061
7560653,1,2,4,,,,1,,,,1,13,"",151.318944677061
7560654,1,1,1,2,,,,1,1,1,1,13,"",169.176218827734
7560654,1,2,1,2,,,,1,4,2,1,13,"",169.176218827734
7560655,1,1,4,,,,1,,,,1,13,"",183.332172396006
7560656,1,1,7,,,,,1,4,2,2,13,"",151.839768842106
7560658,1,1,1,2,,,,1,1,1,2,13,"",155.724177262249
7560659,1,2,8,,,,,,,,2,13,"",220.407392354125
7560660,1,1,1,1,,,,1,1,1,2,13,"",160.071853715745
7560661,1,1,1,2,,,,1,3,2,2,13,"",254.101542286666
7560664,1,1,7,,,,,1,4,2,2,13,"",231.342406488129
7560664,1,2,1,2,,,,1,4,1,2,13,"",231.342406488129
7560665,1,1,8,,,,,,,,2,13,"",181.792862958956
7560666,1,1,7,,,,,1,4,2,2,13,"",80.2282237025153
7560668,1,1,8,,,,,,,,2,13,"",124.113663427271
7560669,1,1,8,,,,,,,,2,13,"",105.644168800682
7560670,1,1,7,,,,,1,1,2,2,13,"",104.91312216708
7560671,1,1,7,,,,,1,1,2,2,13,"",63.6888068252789
7560672,1,1,7,,,,,1,1,2,2,13,"",96.95619357811
7560673,1,1,7,,,,,1,1,2,2,13,"",96.95619357811
7560674,1,1,3,,,1,,,,,2,13,"",101.304168136035
7560675,1,1,7,,,,,1,1,2,2,13,"",104.45311157821
7560677,1,1,8,,,,,,,,2,13,"",105.813801555837
7560679,1,1,8,,,,,,,,2,13,"",132.3291001473
7560680,1,3,1,1,,,,1,1,2,2,13,"",98.4617207078723
7560682,1,1,1,1,,,,1,1,2,2,13,"",140.64162189903
7560683,1,1,1,2,,,,1,4,2,2,13,"",110.039127950734
7560683,1,3,8,,,,,,,,2,13,"",110.039127950734
7560687,1,1,1,2,,,,1,5,2,2,44,"",54.7367992767166
7560687,1,2,1,2,,,,1,5,2,2,44,"",54.7367992767166
7560692,1,1,3,,,1,,,,,1,44,"",81.0772724263757
7560708,1,1,1,2,,,,1,5,2,2,44,"",57.1993748889152
7560710,1,1,1,2,,,,1,5,2,2,44,"",89.1882514469968
7560716,1,1,6,,,,,,,,1,44,"",92.5031463203556
7560717,1,2,4,,,,1,,,,1,44,"",80.3000793775917
7560718,1,2,5,,,,,1,1,1,1,44,"",118.310207624964
7560719,1,1,3,,,1,,,,,1,44,"",103.787881656127
7560726,1,1,1,2,,,,1,3,1,1,44,"",76.9921165075306
7560727,1,1,4,,,,1,,,,1,44,"",73.7335825502988
7560729,1,1,4,,,,1,,,,1,44,"",70.7248042937949
7560738,1,1,3,,,2,,,,,1,44,"",41.2927881127348
7560738,1,2,3,,,2,,,,,1,44,"",41.2927881127348
7560741,1,2,5,,,,,1,3,1,1,44,"",49.4511913242905
7560748,1,3,5,,,,,1,1,1,2,70,"",55.3672226685723
7560749,1,1,3,,,1,,,,,1,70,"",32.1173181204346
7560750,1,1,5,,,,,1,3,1,1,70,"",35.2791033225385
7560751,1,1,7,,,,,1,3,2,1,70,"",35.27757039405
7560752,1,1,1,2,,,,1,1,2,1,70,"",27.3247484488463
7560755,1,1,5,,,,,1,1,1,1,70,"",29.9124427584665
7560756,1,1,7,,,,,1,4,2,1,70,"",36.1931153495774
7560758,1,1,3,,,1,,,,,1,70,"",22.014407014715
7560759,1,2,3,,,1,,,,,1,70,"",43.2059700270456
7560760,1,1,3,,,1,,,,,1,70,"",39.8390112471225
7560760,1,2,3,,,1,,,,,1,70,"",39.8390112471225
7560760,1,3,3,,,1,,,,,1,70,"",39.8390112471225
7560761,1,2,5,,,,,1,3,2,1,70,"",29.9124427584665
7560762,1,1,7,,,,,1,3,2,1,70,"",29.2240935785705
7560764,1,1,4,,,,2,1,,1,1,70,"",29.5296238108144
7560765,1,1,7,,,,,1,1,2,1,70,"",24.7237911684989
7560765,1,2,3,,,1,,,,,1,70,"",24.7237911684989
7560767,1,2,7,,,,,1,1,1,1,70,"",24.7237911684989
7560770,1,1,3,,,1,,,,,1,70,"",26.3067170375906
7560771,1,1,5,,,,,1,1,2,1,70,"",30.4978216995903
7560773,1,2,5,,,,,1,1,2,1,70,"",26.0212310655296
7560774,1,1,1,1,,,,1,3,1,1,70,"",28.606918103776
7560776,1,1,1,2,,,,1,5,2,2,70,"",70.4033926744286
7560777,1,1,3,,,1,,,,,2,70,"",51.1425325216006
7560782,1,3,6,,,,,,,,2,70,"",102.49250306848
7560782,1,6,8,,,,,,,,2,70,"",102.49250306848
7560782,1,7,8,,,,,,,,2,70,"",102.49250306848
7560782,1,12,6,,,,,,,,2,70,"",102.49250306848
7560786,1,1,3,,,1,,,,,2,70,"",113.148309655332
7560789,1,1,7,,,,,1,4,2,2,70,"",77.9816904132461
7560789,1,2,1,2,,,,1,4,2,2,70,"",77.9816904132461
7560792,1,2,5,,,,,1,1,2,2,70,"",44.0569711463694
7560795,1,1,3,,,1,,,,,2,70,"",64.3621119611113
7560795,1,4,3,,,1,,,,,2,70,"",64.3621119611113
7560795,1,7,5,,,,,1,3,1,2,70,"",64.3621119611113
7560796,1,1,7,,,,,1,4,2,2,70,"",48.2816612933411
7560796,1,3,5,,,,,1,3,2,2,70,"",48.2816612933411
7560796,1,5,5,,,,,1,1,2,2,70,"",48.2816612933411
7560801,1,2,1,1,,,,1,4,2,1,70,"",35.8794969948622
7560802,1,1,7,,,,,1,3,2,2,70,"",89.6372648238321
7560805,1,1,7,,,,,1,1,2,2,70,"",69.3170581451077
7560806,1,2,6,,,,,,,,2,70,"",86.9511981913773
7560807,1,1,8,,,,,,,,2,70,"",65.3246651350967
7560807,1,3,8,,,,,,,,2,70,"",65.3246651350967
7560809,1,1,1,2,,,,1,4,2,2,70,"",120.22878961382
7560809,1,2,8,,,,,,,,2,70,"",120.22878961382
7560811,1,1,1,1,,,,1,1,1,1,70,"",27.5149346688968
7560812,1,1,1,1,,,,1,1,1,1,70,"",47.7314952376996
7560813,1,3,4,,,,2,1,,1,1,70,"",38.9788894372474
7560815,1,1,6,,,,,,,,1,70,"",75.1009217978538
7560818,1,2,4,,,,1,,,,1,70,"",71.5427723522117
7560822,1,1,7,,,,,1,4,2,1,70,"",87.2447551254558
7560822,1,2,7,,,,,1,4,2,1,70,"",87.2447551254558
7560830,1,1,1,2,,,,1,1,1,2,70,"",45.5704262143691
7560830,1,2,3,,,1,,,,,2,70,"",45.5704262143691
7560833,1,1,3,,,1,,,,,2,70,"",105.361428407003
7560835,1,1,3,,,1,,,,,2,70,"",109.419599359164
7560838,1,2,1,2,,,,1,1,1,2,70,"",59.5454188842753
7560839,1,1,1,2,,,,1,4,2,2,70,"",71.7948872339062
7560840,1,2,7,,,,,1,4,2,2,70,"",94.5172406456271
7560841,1,1,7,,,,,1,4,1,2,70,"",35.0482892125863
7560842,1,1,7,,,,,1,1,2,2,70,"",105.042815384798
7560845,1,2,7,,,,,1,4,2,2,70,"",69.2952179770063
7560846,1,1,7,,,,,1,5,2,2,70,"",42.3789363529474
7560846,1,4,7,,,,,1,5,2,2,70,"",42.3789363529474
7560847,1,2,3,,,1,,,,,2,70,"",72.5313446660061
7560849,1,1,7,,,,,1,1,2,2,70,"",87.2761736834483
7560849,1,2,3,,,1,,,,,2,70,"",87.2761736834483
7560850,1,1,3,,,1,,,,,2,70,"",100.151931518607
7560850,1,2,1,1,,,,1,4,2,2,70,"",100.151931518607
7560851,1,1,7,,,,,1,1,2,2,70,"",105.042815384798
7560854,1,3,7,,,,,1,1,2,2,70,"",18.9461954622321
7560855,1,1,1,2,,,,1,4,2,2,70,"",32.0279725451501
7560855,1,2,5,,,,,1,1,1,2,70,"",32.0279725451501
7560856,1,1,3,,,1,,,,,2,70,"",14.3611203910197
7560856,1,3,4,,,,1,,,,2,70,"",14.3611203910197
7560856,1,5,3,,,1,,,,,2,70,"",14.3611203910197
7560858,1,1,1,1,,,,1,1,1,2,70,"",22.6552781516961
7560859,1,1,7,,,,,1,4,2,2,70,"",18.9461954622321
7560874,1,1,3,,,1,,,,,1,18,"",26.3391556513762
7560896,1,1,1,1,,,,1,1,1,1,18,"",18.6090214356935
7560901,1,1,4,,,,2,1,,1,1,18,"",18.6090214356935
7560903,1,1,7,,,,,1,1,2,2,18,"",18.8345367198482
7560909,1,1,3,,,1,,,,,2,18,"",28.171722259198
7560910,1,1,3,,,1,,,,,2,18,"",16.4920951134425
7560912,1,1,7,,,,,1,1,2,2,18,"",37.0786529563667
7560916,1,1,7,,,,,1,1,2,2,18,"",35.1941302785089
7560921,1,1,7,,,,,1,1,2,2,18,"",37.3356842171025
7560924,1,1,7,,,,,1,1,2,2,18,"",17.6269519506093
7560925,1,1,7,,,,,1,1,2,2,18,"",69.8793306802367
7560927,1,2,1,1,,,,1,1,1,2,18,"",24.0964456131717
7560931,1,1,3,,,1,,,,,2,18,"",21.6537973069307
7560933,1,1,1,1,,,,1,1,1,2,18,"",21.9220667101942
7560933,1,2,7,,,,,1,1,2,2,18,"",21.9220667101942
7560939,1,1,1,1,,,,1,1,1,2,18,"",25.7647706698521
7560940,1,1,1,1,,,,1,1,1,2,18,"",25.7647706698521
7560941,1,2,1,1,,,,1,3,1,2,18,"",28.171722259198
7560951,1,1,7,,,,,1,1,2,2,18,"",38.9934278332548
7560953,1,1,7,,,,,1,4,2,2,18,"",46.2831727538509
7560960,1,1,7,,,,,1,1,2,2,18,"",29.5441373263363
7560962,1,1,7,,,,,1,1,2,2,18,"",20.6151188918031
7560965,1,2,7,,,,,1,2,2,2,18,"",29.4743024566375
