,Sector,Ingresos de actividades ordinarias,Costo de ventas,Ganancia bruta,Otros ingresos,Gastos de ventas,Gastos de administración,Otros gastos,Costos financieros,Ingreso (gasto) por impuestos,Ganancia (pérdida),Efectivo y equivalentes al efectivo,Cuentas comerciales por cobrar y otras cuentas por cobrar corrientes,Inventarios corrientes,Activos corrientes totales,Propiedades planta y equipo,Total de activos no corrientes,Total de activos,Provisiones corrientes por beneficios a los empleados,Total provisiones corrientes,Cuentas por pagar comerciales y otras cuentas por pagar,Pasivos por impuestos corrientes corriente,Otros pasivos financieros corrientes,Pasivos corrientes totales,Total de pasivos no corrientes,Total pasivos,Capital emitido,Otras reservas,Ganancias acumuladas,Patrimonio total,Total de patrimonio y pasivos
39368,C,30828979.0,28443522.0,2385457.0,0.0,738794.0,1117297.0,343236.0,136168.0,42051.0,7911.0,32284.0,1117421.0,1350256.0,3632217.0,8003541.0,8003541.0,11635758.0,189783.0,189783.0,2033864.0,1227504.0,1251258.0,5056032.0,1373072.0,6429104.0,800000.0,1318988.0,3087666.0,5206654.0,11635758.0
39432,C,6868741.0,6403775.0,464966.0,40670.0,326868.0,598127.0,150750.0,122850.0,22511.0,-715470.0,53856.0,4040451.0,3441828.0,7536135.0,3072356.0,3072356.0,10608491.0,79570.0,79570.0,5241389.0,778033.0,0.0,6098992.0,364583.0,6463575.0,640000.0,91016.0,3413900.0,4144916.0,10608491.0
39460,C,1394554.0,1234088.0,160466.0,4896.0,106074.0,48179.0,17203.0,9227.0,70476.0,-84434.0,99972.0,145487.0,14112.0,432898.0,61302.0,66511.0,499409.0,37431.0,37431.0,3745.0,41209.0,40959.0,254288.0,39799.0,294087.0,120000.0,48826.0,36496.0,205322.0,499409.0
39528,C,13044480.0,10675935.0,2368545.0,294409.0,56251.0,827584.0,279610.0,26238.0,573215.0,969172.0,4416230.0,1149071.0,1018496.0,7510555.0,18923892.0,18990660.0,26501215.0,284616.0,284616.0,1303174.0,0.0,0.0,1712965.0,955862.0,2668827.0,3000000.0,7527223.0,969172.0,23832388.0,26501215.0
39928,C,25659086.0,12554743.0,13104343.0,589785.0,8766754.0,1803752.0,1137636.0,1002615.0,365752.0,818008.0,2762206.0,5061330.0,4959974.0,12783510.0,7281867.0,7281867.0,20065377.0,171759.0,171759.0,4876481.0,1208200.0,0.0,8240815.0,6967066.0,15207881.0,2000000.0,195898.0,2327121.0,4857496.0,20065377.0
40004,C,27034575.0,22482878.0,4551697.0,769472.0,2176515.0,2468677.0,89964.0,1176789.0,98441.0,-593752.0,81074.0,9508343.0,9624432.0,19985927.0,3542299.0,5803026.0,25788953.0,358862.0,358862.0,5936618.0,165228.0,2196248.0,8756858.0,13475865.0,22232723.0,1286850.0,309163.0,1510887.0,3556230.0,25788953.0
40060,C,5594371.0,3753056.0,1841315.0,95906.0,34255.0,688403.0,33052.0,442753.0,26730.0,712028.0,38330.0,2794432.0,1528987.0,4915244.0,2922844.0,3070023.0,7985267.0,78792.0,78792.0,1974455.0,801609.0,511618.0,3366474.0,2212300.0,5578774.0,380000.0,68975.0,1957518.0,2406493.0,7985267.0
40164,C,10845092.0,5711490.0,5133602.0,36591.0,1888065.0,2369745.0,57796.0,509609.0,370683.0,195525.0,202627.0,2889374.0,2259234.0,5357235.0,4359924.0,4370009.0,9727244.0,334158.0,334158.0,1935683.0,495593.0,938105.0,3703539.0,1975524.0,5679063.0,1496000.0,40314.0,2511867.0,4048181.0,9727244.0
40212,C,92738377.0,73581589.0,19156788.0,1748555.0,8551550.0,2544650.0,647872.0,7941491.0,1543750.0,1306493.0,47320.0,12773218.0,22142524.0,44922357.0,18424931.0,19312472.0,64234829.0,225601.0,225601.0,13910284.0,1227034.0,13654636.0,29343338.0,14185964.0,43529302.0,12600000.0,181176.0,7924351.0,20705527.0,64234829.0
40320,C,36328444.0,9259946.0,27068498.0,755724.0,22530925.0,904302.0,1410644.0,516196.0,1098118.0,1364037.0,1035217.0,9567763.0,6225427.0,16828407.0,3198385.0,3198385.0,20026792.0,513476.0,513476.0,8934502.0,809418.0,1777062.0,12034458.0,2831970.0,14866428.0,1000000.0,2811299.0,1349065.0,5160364.0,20026792.0
40608,C,12483013.0,8502546.0,3980467.0,0.0,758054.0,1865671.0,0.0,707411.0,221903.0,450530.0,32357.0,4269920.0,1271510.0,5784157.0,7627224.0,8039953.0,13824110.0,113698.0,113698.0,1490448.0,50514.0,123853.0,1778513.0,7117258.0,8895771.0,705560.0,352780.0,3869999.0,4928339.0,13824110.0
40660,C,12144975.0,12449380.0,-304405.0,5802982.0,5158724.0,3325338.0,0.0,29689566.0,1717446.0,-16874914.0,1128321.0,33247978.0,431404.0,35703586.0,31675448.0,50835322.0,86538908.0,0.0,0.0,49084308.0,0.0,1103704.0,50188012.0,35571806.0,85759818.0,8966022.0,81876.0,-59419937.0,779090.0,86538908.0
40768,C,24029457.0,21349351.0,2680106.0,1714057.0,2934365.0,675634.0,3359.0,617506.0,121183.0,646891.0,1089529.0,4299976.0,2623446.0,8931380.0,5755774.0,5755774.0,14687154.0,53547.0,53547.0,7591132.0,178969.0,614819.0,8438467.0,405970.0,8844437.0,830193.0,16279.0,3997345.0,5842717.0,14687154.0
40820,C,12581344.0,11106109.0,1475235.0,0.0,491800.0,641372.0,6792.0,182123.0,50538.0,102610.0,86677.0,0.0,57782.0,321999.0,2575120.0,3712409.0,4034408.0,106399.0,106399.0,1487736.0,109111.0,250064.0,1953310.0,1200867.0,3154177.0,952800.0,35161.0,-107730.0,880231.0,4034408.0
40984,C,57729866.0,0.0,57729866.0,3355101.0,0.0,41697071.0,212071.0,2093409.0,6900029.0,10182387.0,3712691.0,10808248.0,0.0,24784303.0,15864833.0,15920786.0,40705089.0,1641780.0,1641780.0,1013448.0,6271809.0,8414785.0,17344895.0,9461862.0,26806757.0,2100000.0,51417.0,11746915.0,13898332.0,40705089.0
41600,C,9558900.0,8204952.0,1353948.0,179915.0,152039.0,380011.0,530278.0,0.0,184959.0,286576.0,2502.0,6009841.0,3018965.0,9031308.0,3824779.0,3836354.0,12867662.0,0.0,0.0,5679912.0,0.0,375331.0,6055243.0,2900926.0,8956169.0,250000.0,69300.0,3342193.0,3911493.0,12867662.0
41848,C,17654982.0,15539237.0,2115745.0,32618.0,623688.0,647984.0,75598.0,391807.0,147653.0,286621.0,23017.0,2198393.0,1503700.0,4669103.0,5624858.0,5674978.0,10344081.0,482423.0,482423.0,2259829.0,469939.0,2602930.0,8399425.0,76149.0,8475574.0,900000.0,84720.0,883787.0,1868507.0,10344081.0
41916,C,2848172.0,2401261.0,446911.0,28912.0,0.0,267853.0,266402.0,114388.0,144123.0,-216177.0,150.0,5083622.0,132836.0,7601346.0,3416315.0,3416315.0,11017661.0,0.0,0.0,1322108.0,156224.0,2157218.0,3825356.0,6672982.0,10498338.0,500000.0,114398.0,-3380165.0,519323.0,11017661.0
42612,C,15752483.0,11177697.0,4574786.0,288193.0,923016.0,1911381.0,1028217.0,26109.0,432648.0,541608.0,303645.0,5829713.0,3127406.0,9600821.0,1910739.0,9438338.0,19039159.0,147202.0,147202.0,8810592.0,59096.0,348160.0,9365941.0,660332.0,10026273.0,419000.0,51345.0,591541.0,9012886.0,19039159.0
42880,C,7027408.0,5172174.0,1855234.0,0.0,70795.0,416049.0,0.0,587542.0,0.0,791838.0,216421.0,2243583.0,3217826.0,5677830.0,5754476.0,5754476.0,11432306.0,76440.0,76440.0,1580452.0,20222.0,626760.0,2303874.0,2841691.0,5145565.0,3400000.0,0.0,1757819.0,6286741.0,11432306.0
42940,C,10233582.0,7991335.0,2242247.0,200545.0,95165.0,1290812.0,204576.0,839420.0,16781.0,36381.0,34751.0,5198495.0,618013.0,6896209.0,6814803.0,8719441.0,15615650.0,54829.0,54829.0,2820200.0,489579.0,1001324.0,4365932.0,7123569.0,11489501.0,1200000.0,172706.0,2753443.0,4126149.0,15615650.0
43048,C,22357799.0,23020785.0,-662986.0,1313192.0,2356685.0,1734084.0,1922195.0,0.0,188633.0,-5551391.0,255648.0,24291221.0,12734753.0,37281622.0,6223253.0,6315523.0,43597145.0,281415.0,281415.0,8451192.0,1685086.0,0.0,11726773.0,18725678.0,30452451.0,12325434.0,501536.0,-3561085.0,13144694.0,43597145.0
43272,C,525169.0,2476108.0,-1950939.0,2271922.0,442554.0,1160075.0,0.0,613594.0,11890.0,-1907130.0,40169.0,618204.0,690357.0,2152717.0,20342822.0,20347546.0,22500263.0,397819.0,397819.0,20671777.0,0.0,0.0,21069596.0,1491075.0,22560671.0,14707100.0,0.0,-14767508.0,-60408.0,22500263.0
43832,C,28011917.0,23843731.0,4168186.0,922935.0,0.0,1112248.0,157220.0,595041.0,1279076.0,2951437.0,1678207.0,5532261.0,867970.0,10551701.0,2881232.0,3892768.0,14444469.0,90115.0,90115.0,1960234.0,731711.0,6718.0,2788778.0,1028577.0,3817355.0,319704.0,204307.0,8693424.0,10627114.0,14444469.0
44180,C,13536898.0,10764000.0,2772898.0,241136.0,329637.0,1272696.0,865857.0,36668.0,239114.0,270062.0,1415732.0,2732348.0,4408282.0,8745760.0,1267034.0,1382754.0,10128514.0,102930.0,102930.0,1933396.0,251716.0,2401843.0,4715729.0,1491743.0,6207472.0,2500000.0,292536.0,1128506.0,3921042.0,10128514.0
44228,C,25282372.0,11240528.0,14041844.0,655192.0,6798646.0,3408989.0,159748.0,306987.0,1447014.0,2578798.0,1013626.0,10091405.0,3740975.0,15575214.0,10031373.0,25442829.0,41018043.0,372358.0,372358.0,4979339.0,1753740.0,1160345.0,8265782.0,6440196.0,14705978.0,3500000.0,1240723.0,21571342.0,26312065.0,41018043.0
44316,C,428739.0,241876.0,186863.0,630.0,0.0,121261.0,74566.0,0.0,16187.0,-24521.0,42760.0,221926.0,135935.0,418706.0,139560.0,139560.0,558266.0,6077.0,6077.0,0.0,646.0,0.0,44270.0,517272.0,561542.0,60000.0,6541.0,-69817.0,-3276.0,558266.0
44436,C,347340.0,24193.0,323147.0,20514.0,0.0,712139.0,38396.0,0.0,0.0,-406874.0,63.0,845272.0,493676.0,1339011.0,3651844.0,3651844.0,4990855.0,14395.0,14395.0,1280272.0,52367.0,89007.0,5086602.0,0.0,5086602.0,50000.0,25000.0,-170747.0,-95747.0,4990855.0
44572,C,7533549.0,4411948.0,3121601.0,281102.0,1939590.0,702372.0,101243.0,542282.0,116522.0,40921.0,357900.0,3629376.0,3621908.0,7838836.0,393212.0,2105064.0,9943900.0,216941.0,216941.0,2394632.0,393292.0,302535.0,3307510.0,2264558.0,5572068.0,1943070.0,22951.0,1283745.0,4371832.0,9943900.0
44732,C,2659835.0,1496444.0,1163391.0,102422.0,197372.0,797333.0,227962.0,0.0,65809.0,-22663.0,99.0,1539160.0,170017.0,1709276.0,1665103.0,6248051.0,7957327.0,0.0,0.0,926656.0,0.0,390254.0,1316910.0,768618.0,2085528.0,1800000.0,2657050.0,1053090.0,5871799.0,7957327.0
44748,C,29331107.0,17295890.0,12035217.0,25120.0,5638540.0,1751220.0,134364.0,1712345.0,1198757.0,1637948.0,1194655.0,8590742.0,4537034.0,14348205.0,9030375.0,9050179.0,23398384.0,612449.0,625957.0,4399643.0,531955.0,4571206.0,10128761.0,6606441.0,16735202.0,1000000.0,200000.0,4345008.0,6663182.0,23398384.0
44768,C,10114007.0,7187548.0,2926459.0,5517.0,638008.0,1305887.0,7701.0,269830.0,261409.0,465095.0,734292.0,2580369.0,5258254.0,8578495.0,398892.0,403448.0,8981943.0,246916.0,246916.0,2162827.0,638364.0,1697320.0,5153722.0,2737421.0,7891143.0,150000.0,75973.0,864827.0,1090800.0,8981943.0
44868,C,142104983.0,73481204.0,68623779.0,1764270.0,43747201.0,6707951.0,8679232.0,0.0,4274590.0,6979075.0,1635407.0,47601196.0,32091041.0,83584422.0,41552265.0,42294550.0,125878972.0,69930.0,69930.0,37133364.0,4171512.0,43634638.0,86882196.0,0.0,86882196.0,3000000.0,579197.0,35417579.0,38996776.0,125878972.0
44924,C,10425154.0,6003800.0,4421354.0,73056.0,49303.0,838918.0,15372.0,719265.0,893823.0,2046346.0,629378.0,2938233.0,254678.0,3863982.0,12684824.0,13783595.0,17647577.0,55125.0,55125.0,938595.0,701125.0,550995.0,2245840.0,6958475.0,9204315.0,4400000.0,2702.0,4040560.0,8443262.0,17647577.0
45004,C,7210296.0,4506383.0,2703913.0,21773.0,606185.0,446996.0,694639.0,470311.0,101511.0,406044.0,47883.0,2314379.0,1624878.0,3987140.0,2916009.0,3994739.0,7981879.0,0.0,0.0,508735.0,0.0,2597699.0,3106434.0,0.0,3106434.0,1200000.0,1517991.0,638502.0,4875445.0,7981879.0
45360,C,8709933.0,6743141.0,1966792.0,153096.0,1412877.0,190445.0,3327.0,210334.0,42981.0,259924.0,375824.0,699804.0,820525.0,3041130.0,8994402.0,8994402.0,12035532.0,0.0,0.0,1360809.0,124748.0,577595.0,2066590.0,108149.0,2174739.0,1200000.0,43858.0,8616935.0,9860793.0,12035532.0
46408,C,8937136.0,7397574.0,1539562.0,3944.0,304488.0,720398.0,110798.0,399448.0,75217.0,-46089.0,102783.0,2214491.0,4431381.0,7320643.0,931761.0,1011400.0,8332043.0,116516.0,116516.0,1458992.0,77181.0,246003.0,2019249.0,3571234.0,5590483.0,1511729.0,136358.0,793473.0,2741560.0,8332043.0
46580,C,4211483.0,1993480.0,2218003.0,378427.0,12975.0,1187261.0,609844.0,0.0,344346.0,442004.0,261168.0,24083491.0,3861386.0,28616028.0,38329072.0,38329072.0,66945100.0,0.0,0.0,8818594.0,0.0,15509681.0,24328275.0,6979802.0,31308077.0,1101000.0,550499.0,24142004.0,35637023.0,66945100.0
46840,C,58028368.0,48225818.0,9802550.0,0.0,211538.0,8793239.0,0.0,8175411.0,567959.0,-1151926.0,252174.0,8240652.0,11274437.0,27007041.0,17623745.0,23037426.0,50044467.0,1901864.0,1901864.0,9264285.0,1422391.0,1434285.0,14181877.0,10667670.0,24849547.0,1060080.0,895517.0,-16208597.0,25194920.0,50044467.0
46936,C,10952896.0,8519497.0,2433399.0,24206.0,280526.0,844338.0,21505.0,1348363.0,29231.0,67693.0,2510996.0,3928250.0,1883753.0,9101954.0,11255766.0,11330625.0,20432579.0,100438.0,100438.0,1348266.0,60172.0,611.0,6798211.0,5924583.0,12722794.0,2200000.0,0.0,1481830.0,7709785.0,20432579.0
47140,C,33173626.0,18930787.0,14242839.0,480389.0,6692674.0,4357893.0,489731.0,763162.0,1196550.0,1982333.0,1662832.0,6158706.0,6396306.0,14233425.0,5354993.0,15524465.0,29757890.0,708274.0,708274.0,2247833.0,1127047.0,50518.0,4133672.0,7827745.0,11961417.0,525025.0,1794568.0,6858024.0,17796473.0,29757890.0
47156,C,18611975.0,13965180.0,4646795.0,1561643.0,1587201.0,1077477.0,2620250.0,0.0,316194.0,607316.0,295490.0,4080914.0,1773203.0,6672309.0,5619660.0,5748684.0,12420993.0,95603.0,95603.0,2296945.0,468992.0,4150537.0,7052317.0,3479409.0,10531726.0,987299.0,160362.0,741606.0,1889267.0,12420993.0
47324,C,4920070.0,3238748.0,1681322.0,25123.0,1227050.0,661876.0,10868.0,240286.0,13436.0,-447051.0,17191.0,1512789.0,931713.0,2884193.0,1140688.0,1188593.0,4072786.0,37545.0,37545.0,1765307.0,341515.0,1182198.0,3352407.0,0.0,3352407.0,74108.0,3349.0,-853681.0,720379.0,4072786.0
47672,C,2829572.0,2177573.0,651999.0,0.0,679886.0,484366.0,0.0,597982.0,-336440.0,-750414.0,281547.0,596109.0,424633.0,1406267.0,501948.0,854052.0,2260319.0,129812.0,129812.0,669720.0,540412.0,0.0,1362741.0,1225592.0,2588333.0,400000.0,53652.0,-781666.0,-328014.0,2260319.0
47912,C,15929231.0,12647157.0,3282074.0,21383.0,1998037.0,983806.0,111641.0,300694.0,70951.0,-161672.0,135046.0,2173117.0,1697907.0,4577379.0,7556178.0,8863135.0,13440514.0,119453.0,119453.0,1740956.0,79595.0,1886722.0,3826726.0,2673763.0,6500489.0,6550012.0,153983.0,236030.0,6940025.0,13440514.0
48304,C,90983891.0,79610967.0,11372924.0,422193.0,3295902.0,1761812.0,342274.0,4521450.0,747329.0,2879068.0,3045608.0,38724154.0,23646028.0,67495374.0,41879911.0,41912277.0,109407651.0,1011557.0,1011557.0,50475686.0,411755.0,16200000.0,68098998.0,14298900.0,82397898.0,415801.0,100000.0,19979187.0,27009753.0,109407651.0
48412,C,46727432.0,33852099.0,12875333.0,692546.0,3810719.0,1825662.0,608010.0,1703709.0,1771863.0,4431896.0,3631905.0,4356835.0,8852517.0,16841257.0,20776620.0,20776620.0,37617877.0,512140.0,1591338.0,5243768.0,206336.0,4488655.0,14444123.0,5016347.0,19460470.0,7100000.0,1548008.0,7812553.0,18157407.0,37617877.0
48508,C,81000840.0,75166599.0,5834241.0,305442.0,0.0,2428822.0,0.0,1104197.0,1160059.0,1446605.0,841912.0,11011784.0,1257805.0,15205815.0,16705088.0,16705088.0,31910903.0,0.0,0.0,9051761.0,1489697.0,6717893.0,17593222.0,6586231.0,24179453.0,5100000.0,530729.0,1808343.0,7731450.0,31910903.0
49012,C,15029.0,11748.0,3281.0,0.0,0.0,6983.0,1432.0,387.0,0.0,-5521.0,17.0,7435.0,0.0,8769.0,0.0,0.0,8769.0,0.0,0.0,4467.0,0.0,0.0,4467.0,0.0,4467.0,178155.0,0.0,-173853.0,4302.0,8769.0
49468,C,66859770.0,40357756.0,26502014.0,321271.0,1650794.0,11985199.0,1184360.0,1263535.0,4847955.0,6338328.0,2311092.0,13519224.0,6679378.0,22674707.0,13020477.0,13309876.0,35984583.0,1267558.0,1267558.0,12504312.0,2172389.0,1388.0,15945647.0,5764065.0,21709712.0,3300000.0,5538587.0,5436284.0,14274871.0,35984583.0
49528,C,67455190.0,62498944.0,4956246.0,0.0,2106131.0,1289634.0,0.0,1571427.0,115454.0,127099.0,4695.0,4509365.0,6346934.0,10872214.0,9410891.0,9410891.0,20283105.0,63457.0,63457.0,2817939.0,2550.0,7908897.0,10792843.0,1000000.0,11792843.0,5201528.0,24158.0,3264576.0,8490262.0,20283105.0
49744,C,25370462.0,23204962.0,2165500.0,62685.0,0.0,332344.0,12763.0,1423818.0,261422.0,530767.0,659917.0,112437740.0,13998520.0,130627507.0,8467067.0,8481519.0,139109026.0,55953.0,55953.0,122997683.0,376018.0,522411.0,123952065.0,3616652.0,127568717.0,4000000.0,26461.0,7513848.0,11540309.0,139109026.0
49792,C,13552769.0,13004596.0,548173.0,278154.0,799466.0,713909.0,23085.0,116342.0,-9691.0,-814277.0,187061.0,2763664.0,352051.0,3739745.0,6364176.0,6477218.0,10216963.0,89208.0,89208.0,1623837.0,101041.0,15191.0,1829277.0,2183608.0,4012885.0,580218.0,51650.0,2110938.0,6204078.0,10216963.0
50048,C,10016193.0,7784240.0,2231953.0,378.0,679820.0,569317.0,7606.0,667084.0,130124.0,178380.0,69561.0,2115761.0,430107.0,3608899.0,7128309.0,7167918.0,10776817.0,57341.0,57341.0,3949457.0,328012.0,268559.0,4711399.0,3075706.0,7787105.0,1300000.0,57460.0,1632252.0,2989712.0,10776817.0
50288,C,20629141.0,14783566.0,5845575.0,442738.0,3173063.0,1475399.0,174147.0,1296334.0,155350.0,102643.0,442780.0,4704445.0,10379224.0,17642508.0,3529813.0,3871102.0,21513610.0,269343.0,269343.0,8797919.0,180207.0,1566946.0,12001972.0,5589786.0,17591758.0,2650000.0,200007.0,1071845.0,3921852.0,21513610.0
50360,C,5141162.0,4576134.0,565028.0,26897.0,311627.0,265002.0,31490.0,102394.0,42822.0,-161410.0,8152.0,291769.0,922725.0,1428068.0,5529887.0,5558338.0,6986406.0,105882.0,105882.0,1163239.0,88974.0,285336.0,1826238.0,4212525.0,6038763.0,49000.0,35163.0,863480.0,947643.0,6986406.0
50372,C,45058163.0,30653763.0,14404400.0,523803.0,3036016.0,5075800.0,614211.0,1685598.0,2116414.0,3734691.0,861222.0,12675267.0,4033071.0,17707704.0,18837887.0,18875237.0,36582941.0,578658.0,578658.0,12300991.0,466221.0,1862870.0,16345881.0,1510944.0,17856825.0,2000000.0,10703085.0,6023031.0,18726116.0,36582941.0
50780,C,59117114.0,55020454.0,4096660.0,41528.0,517795.0,1546378.0,78414.0,757044.0,579434.0,892325.0,605849.0,3329841.0,6350661.0,10543207.0,4693434.0,4875002.0,15418209.0,67488.0,67488.0,2948875.0,0.0,3908741.0,6935059.0,2509342.0,9444401.0,1090000.0,158476.0,4400549.0,5973808.0,15418209.0
50920,C,8974949.0,5150495.0,3824454.0,4813.0,2716948.0,402710.0,64383.0,397067.0,97915.0,212925.0,363272.0,1992240.0,6826116.0,9328665.0,26329.0,26329.0,9354994.0,182551.0,182551.0,2242840.0,145898.0,1653536.0,4347394.0,855250.0,5202644.0,30000.0,0.0,1177350.0,4152350.0,9354994.0
51232,C,27578846.0,11667060.0,15911786.0,42206.0,12599485.0,3506703.0,0.0,2657157.0,51858.0,-1594676.0,805118.0,6759350.0,6642402.0,15017721.0,2530136.0,2931335.0,17949056.0,366172.0,512567.0,6292472.0,0.0,5913341.0,13207988.0,2537139.0,15745127.0,8525623.0,0.0,-6321694.0,2203929.0,17949056.0
51440,C,12143382.0,8936305.0,3207077.0,185700.0,921205.0,665462.0,361757.0,359542.0,453186.0,734826.0,439256.0,5786409.0,7035862.0,13261581.0,3254109.0,3359451.0,16621032.0,52521.0,52521.0,2916194.0,697126.0,2467580.0,6681455.0,3163901.0,9845356.0,4402500.0,169415.0,2070725.0,6775676.0,16621032.0
52092,C,4624547.0,3935949.0,688598.0,11280.0,633208.0,40268.0,5019.0,39836.0,17450.0,-35430.0,85039.0,1504780.0,1024173.0,2809318.0,92904.0,92904.0,2902222.0,27385.0,27385.0,633041.0,40264.0,358924.0,1059614.0,370031.0,1429645.0,228000.0,6087.0,-363510.0,1472577.0,2902222.0
52468,C,84413843.0,69954738.0,14459105.0,1378.0,2547778.0,3816754.0,375496.0,1106329.0,2899081.0,3787253.0,5798739.0,2483224.0,9645637.0,21247581.0,5402094.0,7096014.0,28343595.0,129407.0,129407.0,3813516.0,863992.0,5507455.0,10539477.0,1912998.0,12452475.0,4363000.0,0.0,11528120.0,15891120.0,28343595.0
52660,C,25933929.0,23237503.0,2696426.0,11038.0,2161777.0,0.0,7759.0,214193.0,151440.0,231140.0,1195904.0,160682.0,630041.0,1991757.0,742912.0,787936.0,2779693.0,0.0,0.0,155840.0,246829.0,218363.0,621032.0,361646.0,982678.0,1130000.0,58602.0,608413.0,1797015.0,2779693.0
53104,C,33783732.0,23970625.0,9813107.0,46316.0,5142954.0,1301374.0,24710.0,755743.0,1428000.0,1611559.0,5364089.0,11344573.0,6749009.0,24598737.0,568089.0,570418.0,25169155.0,188531.0,188531.0,4900878.0,2305723.0,3575285.0,11017664.0,5608670.0,16626334.0,2000000.0,503923.0,6038898.0,8542821.0,25169155.0
53276,C,30002657.0,24015809.0,5986848.0,1318118.0,699706.0,1322884.0,492988.0,1240195.0,1564988.0,2201416.0,1150646.0,6422952.0,1370826.0,9069037.0,7862697.0,7862697.0,16931734.0,241251.0,241251.0,4815886.0,0.0,2938566.0,8577510.0,4702496.0,13280006.0,1502001.0,0.0,-322381.0,3651728.0,16931734.0
53652,C,47623630.0,29901825.0,17721805.0,0.0,3130875.0,7984332.0,0.0,52396.0,1905656.0,6140262.0,4266036.0,10448404.0,8081394.0,24331838.0,7686953.0,10378770.0,34710608.0,0.0,0.0,5703833.0,1740758.0,0.0,8828794.0,6373322.0,15202116.0,13198025.0,0.0,6310467.0,19508492.0,34710608.0
53932,C,36848922.0,26827368.0,10021554.0,103734.0,5753377.0,2592239.0,304349.0,958743.0,201474.0,493403.0,825268.0,3287712.0,5800907.0,13837548.0,8221187.0,8612926.0,22450474.0,398807.0,398807.0,4033744.0,212883.0,7417615.0,13008339.0,3415851.0,16424190.0,500000.0,2165378.0,350906.0,6026284.0,22450474.0
54132,C,32221415.0,23015887.0,9205528.0,196508.0,7202641.0,3351899.0,154864.0,1386502.0,-623962.0,-2044194.0,2615153.0,10120670.0,8445401.0,22651181.0,6641673.0,17043994.0,39695175.0,674618.0,674618.0,16911626.0,279903.0,57172.0,17923319.0,5803538.0,23726857.0,3001000.0,0.0,-3246398.0,15968318.0,39695175.0
54176,C,42772143.0,28693719.0,14078424.0,235100.0,9386421.0,3098554.0,132367.0,897849.0,476183.0,322150.0,4936132.0,3235630.0,8313184.0,17290734.0,5328500.0,5767923.0,23058657.0,677458.0,677458.0,3907761.0,3518724.0,2075448.0,10179391.0,947017.0,11126408.0,1300000.0,22971.0,10609278.0,11932249.0,23058657.0
54284,C,4981375.0,3732396.0,1248979.0,81974.0,445793.0,743283.0,162855.0,0.0,22111.0,-43089.0,2197.0,465520.0,308904.0,911999.0,4810297.0,4810787.0,5722786.0,296039.0,296039.0,2293422.0,650691.0,755550.0,4504624.0,0.0,4504624.0,220000.0,0.0,-101838.0,1218162.0,5722786.0
54428,C,2475500.0,1849085.0,626415.0,59637.0,767171.0,619576.0,184169.0,249381.0,-17079.0,-1116918.0,9652.0,230856.0,207358.0,578320.0,646832.0,722411.0,1300731.0,133510.0,133510.0,1208406.0,381978.0,58.0,1733770.0,542803.0,2276573.0,785631.0,18291.0,-2029764.0,-975842.0,1300731.0
54804,C,66108610.0,55678456.0,10430154.0,336363.0,5955298.0,1463216.0,133518.0,1873999.0,801855.0,632573.0,312908.0,9125776.0,10588331.0,20077015.0,1265335.0,1371641.0,21448656.0,358708.0,358708.0,8089808.0,829662.0,6080007.0,15358185.0,1241547.0,16599732.0,2850000.0,0.0,1998924.0,4848924.0,21448656.0
55188,C,125850909.0,88030463.0,37820446.0,447891.0,21849295.0,5421103.0,1095901.0,2200072.0,3453464.0,4662178.0,304339.0,25215482.0,12140708.0,37721744.0,27487281.0,27621472.0,65343216.0,1221390.0,1221390.0,33246908.0,738900.0,4718775.0,39925973.0,14950406.0,54876379.0,4000000.0,303235.0,6163602.0,10466837.0,65343216.0
55252,C,17589616.0,12957194.0,4632422.0,191879.0,2797465.0,1273563.0,172990.0,433048.0,99427.0,113838.0,447959.0,1442354.0,2990182.0,5652976.0,1100835.0,1385745.0,7038721.0,86874.0,86874.0,1878920.0,150111.0,1740675.0,3934673.0,1171408.0,5106081.0,1625000.0,9188.0,298452.0,1932640.0,7038721.0
55844,C,10487534.0,7657674.0,2829860.0,57543.0,473568.0,1346679.0,61583.0,278073.0,263706.0,463794.0,500514.0,1214795.0,6522395.0,8237704.0,22701637.0,22701637.0,30939341.0,0.0,0.0,2961513.0,0.0,127701.0,3089214.0,10990889.0,14080103.0,16305350.0,82687.0,471201.0,16859238.0,30939341.0
