Punto de Entrada,Nombre Formulario,NIT,Fecha de Corte,El Máximo Órgano Social aprobó distribuir utilidades del ejercicio inmediatamente anterior,Valor de las utilidades decretadas en miles de pesos (ejercicio inmediatamente anterior),Razón social de la sociedad,Objeto social principal,Clasificación Industrial Internacional Uniforme Versión 4 A.C (CIIU),Corte de cuentas según estatutos,Fecha de constitución (Aaaa-Mm-Dd),Fecha de vencimiento (Aaaa-Mm-Dd),Estado actual,Tipo societario,La sociedad es,Dirección de notificación judicial registrada en Cámara de Comercio,Departamento de la dirección de notificación judicial,Ciudad de la dirección de notificación judicial,Dirección del domicilio,Departamento de la dirección del domicilio,Ciudad de la dirección del domicilio,Teléfono del domicilio,Celular corporativo,E-mail de la sociedad,Matricula mercantil número,Domicilio casa matriz sucursal de sociedad extranjera,País del domicilio casa matriz sucursal de sociedad extranjera,La compañía está obligada a tener Revisor fiscal?,El Revisor fiscal pertenece a una firma?,A que firma pertenece el Revisor Fiscal?,Los estados finacieros estan acompañados del dictamen del Revisor fiscal?,Concepto del Revisor fiscal en su informe,Estos estados financieros presentan información reexpresada?,La información reexpresada corresponde a:,Reexpresión según normatividad que aplique,"La Entidad posee inversiones en subsidiarias, asociadas y/o negocios conjuntos?"
Plenas-Individuales,Carátula,900469873,2020-12-31,NO,,COLOMBIA ESL S.A.S.,6399,J6399 - Otras actividades de servicio de información n.c.p.,01. ANUAL,2011-10-07,,ACTIVA,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CARRERA 18 No 79 22 PISO 8,BOGOTA D.C.,BOGOTA D.C.,CARRERA 18 No 79 22 PISO 8,BOGOTA D.C.,BOGOTA D.C.,3816597,3164647648,diana.venegas@colombiaesl.com,2148638,,,SI,SI,KPMG,SI,03. LIMPIO,NO,,,
Plenas-Individuales,Carátula,900470058,2020-12-31,NO,,INVERSIONES CSD SAS,ADQUISICION Y ENAJENACION A CUALQUIER TITULO DEBIENES MUEBLES ; ADQUISICION DE ACTIVOS PARADARLOS EN ARRENDAMIENTO,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,01. ANUAL,2011-10-10,,ACTIVA,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,AK 9 113 52 OFC 704,BOGOTA D.C.,BOGOTA D.C.,AK 9 113 52 OFC 704,BOGOTA D.C.,BOGOTA D.C.,7470783,3219389396,administrativo@inversionescsd.com,2149637,,,SI,SI,GLOBAL ANALITICS SAS,SI,03. LIMPIO,NO,,,
Plenas-Individuales,Carátula,900470126,2020-12-31,NO,,CFC ENERGY HOLDING SAS,"LA SOCIEDAD PODRÁ DESARROLLAR TODA CLASE DE ACTIVIDADMERCANTIL LÍCITA, TANTO EN COLOMBIA COMO EN EL EXTERIOR, Y EN ESPECIAL LAS RELACIONADAS CON LA ADMINISTRACIÓN, E INCREMENTO DE SU PATRIMONIO MEDIANTE EL FOMENTO Y PROMOCIÓN DE LA ACTIVIDAD INDUSTRIAL Y COMERCIAL, ESPECIALMENTE POR MEDIO DE LA INVERSIÓN EN SOCIEDADES U OTRAS PERSONAS JURÍDICAS, CUALQUIERA SEA SU OBJETO SOCIAL; LA INVERSIÓN EN TODA CLASE DE BIENES INMUEBLES O MUEBLES, LA INVERSIÓN EN TÍTULOS VALORES, TÍTULOS DE DEUDA PÚBLICA O PRIVADA, BONOSOBLIGATORIAMENTE CONVERTIBLES EN ACCIONES, BONOS, OPCIONALMENTE, CONVERTIBLES EN ACCIONES, BONOS DE GARANTÍA GENERAL, PAGARÉS, ETC. ESPECIALMENTE, LA CELEBRACIÓN DE CONTRATOS DE SOCIEDAD CON MIRAS A CONSTITUIR EMPRESAS DEDICADAS AL DESARROLLO DE CUALQUIER NEGOCIO,PROYECTO O ACTIVIDAD ECONÓMICA SEMEJANTE, COMPLEMENTARIA, O ACCESORIAA LAS DESARROLLADAS POR LA SOCIEDAD O COMPRENDIDAS DENTRO DE SU PROPIO OBJETO SOCIAL, DE ACUERDO CON LO PREVISTO EN LA PRESENTE CLÁUSULA. EN DESARROLLO DE SU OBJETO SOCIAL, LA SOCIEDAD PODRÁ, DIRECTAMENTE EN SU PROPIO NOMBRE, POR CUENTA DE TERCEROS O EN PARTICIPACIÓN CON ELLOS, DESARROLLAR LAS SIGUIENTES ACTIVIDADES, SIENDO ENTENDIDO QUE LA SIGUIENTE ENUNCIACIÓN NO ES LIMITATIVA DE LA CAPACIDAD DE LA SOCIEDAD:1. INTERVENIR ANTE TERCEROS O ANTE LOS SOCIOS COMO DEUDORA EN TODACLASE DE OPERACIONES DE CRÉDITO, DAR O RECIBIR LAS GARANTÍAS REALES OPERSONALES CUANDO HAYA LUGAR A ELLAS, Y, EN GENERAL, OBTENER U OTORGAR CRÉDITOS SIEMPRE QUE SE HAYAN APROBADO POR LA JUNTA DIRECTIVA DE LA SOCIEDAD. 2. OTORGAR TODA CLASE DE AVALES Y GARANTÍAS PARA RESPALDAROBLIGACIONES PROPIAS O DE TERCEROS, SIEMPRE QUE PARA ELLO SE HAYA OBTENIDO LA APROBACIÓN PREVIA POR PARTE DE LA JUNTA DIRECTIVA DE LA SOCIEDAD. 3. CELEBRAR CON LAS ENTIDADES FINANCIERAS, ESTABLECIMIENTOS DE CRÉDITO O COMPAÑÍAS DE SEGUROS, TODOS LOS CONVENIOS, OPERACIONES DE CRÉDITO O DE SEGUROS Y GARANTÍAS QUE SE RELACIONEN CON LOS NEGOCIOS YBIENES SOCIALES. 4. LA ASESORÍA INTEGRAL A TERCEROS EN TODA CLASE DE PROYECTOS RELACIONADOS CON EL OBJETO SOCIAL Y PROYECTOS DE INFRAESTRUCTURA, ENCAMINADA A DETERMINAR LA VIABILIDAD Y CONVENIENCIA DE LOS MISMOS, SUS ESQUEMAS FINANCIEROS Y LA FORMULACIÓN DE PROPUESTAS, PUDIENDO IGUALMENTE GESTIONAR LA OBTENCIÓN DE CRÉDITOS PARA SU IMPLEMENTACIÓN Y DESARROLLO DE ÉSTOS. 5. PROMOVER, ESTRUCTURAR O PARTICIPAR EN TODA CLASE DE SOCIEDADES, TANTO A NIVEL DE ASESORÍA COMO DE INVERSIONISTA. 6. LA PROMOCIÓN, ESTRUCTURACIÓN Y PARTICIPACIÓN EN TODO TIPO DE PROYECTOS DE INFRAESTRUCTURA, PUDIENDO PARA TAL EFECTO, CELEBRAR CUALQUIER MODALIDAD DE CONTRATO, EN ESPECIAL ELCONTRATO DE CONCESIÓN CON EL ESTADO, Y OTRAS ENTIDADES TERRITORIALES O DESCENTRALIZADAS DE CUALQUIER NIVEL. 7. LA PARTICIPACIÓN EN PROCESOS DE CONTRATACIÓN, PÚBLICOS O PRIVADOS, LA PRESENTACIÓN DE PROPUESTAS U OFERTAS EN LICITACIONES PÚBLICAS O PRIVADAS DE CUALQUIER CLASE DEPROYECTOS DE INFRAESTRUCTURA, EN ESPECIAL DE TRANSPORTE, CARRETERAS, AEROPUERTOS, PUERTOS Y COMUNICACIONES, SERVICIOS PÚBLICOS, GENERACIÓNY TRANSFORMACIÓN DE ENERGÍA, ESTRUCTURACIÓN Y PARTICIPACIÓN EN CONSORCIOS, UNIONES TEMPORALES, SOCIEDADES Y EN CUALQUIER MODALIDAD DEASOCIACIÓN CON EL FIN DE CELEBRAR LOS CONTRATOS MENCIONADOS. PODRÁ ASÍ MISMO, PARTICIPAR EN PROCESOS PÚBLICOS DE CONTRATACIÓN CONVOCADOS POR EL ESTADO COLOMBIANO O UNO EXTRANJERO. 8. PARA EL CUMPLIMIENTO DE LOS ACTOS QUE CONSTITUYEN ESTE OBJETO, LA SOCIEDAD PODRÁ CELEBRAR OEJECUTAR EN SU PROPIO NOMBRE O POR CUENTA DE TERCEROS O EN PARTICIPACIÓN CON ELLOS, TODOS LOS ACTOS, CONTRATOS Y OPERACIONES SOBRE BIENES MUEBLES E INMUEBLES QUE SEAN NECESARIOS O CONVENIENTES PARA LOS FINES QUE ELLA PERSIGUE QUE SE RELACIONAN DIRECTA O INDIRECTAMENTE CON EL OBJETO SOCIAL YA DETERMINADO, COMO POR EJEMPLPO ADQUIRIR, ENAJENAR, DAR Y TOMAR EN ARRENDAMIENTO BIENES MUEBLES E INMUEBLES, PIGNORARLOS O HIPOTECARLOS SEGÚN EL CASO, DAR, ACEPTAR,ENDOSAR, ASEGURAR, COBRAR, DESCONTAR Y NEGOCIAR, DAR EN PRENDA O EN GARANTÍA TODA CLASE DE TÍTULOS VALORES, O EFECTOS DE COMERCIO O CIVILES, ORGANIZAR Y ASESORAR EMPRESAS DE CUALQUIER NATURALEZA; OBTENER Y EXPLOTAR CONCESIONES Y PRIVILEGIOS ECONÓMICAMENTE ÚTILES A LA ACTIVIDAD SOCIAL Y CELEBRAR Y EJECUTAR EN GENERAL TODOS LOS ACTOS OCONTRATOS ACCESORIOS O COMPLEMENTARIOS Y LOS DEMÁS QUE SEAN NECESARIOS PARA EL LOGRO DE SUS FINES SOCIALES. 9. TRANSFORMARSE EN OTRO TIPO LEGAL DE SOCIEDAD, ESCINDIRSE O FUSIONARSE CON OTRAS SOCIEDADES. 10.ADQUIRIR PATENTES, NOMBRES COMERCIALES, MARCAS Y DEMÁS DERECHOS DEPROPIEDAD INDUSTRIAL.11. CELEBRAR, Y EN GENERAL, EJECUTAR TODOS LOS ACTOS Y CONTRATOS PREPARATORIOS, COMPLEMENTARIOS O ACCESORIOS A TODOS LOS ANTERIORES, LOS QUE SE RELACIONAN CON LA EXISTENCIA DE LA SOCIEDAD, ASÍ COMO LOS DEMÁS DIRIGIDOS AL BUEN LOGRO Y DESARROLLO DEL OBJETO SOCIAL Y; SE ENTENDERÁN INCLUIDOS EN EL OBJETO SOCIAL, LOS ACTOS DIRECTAMENTE RELACIONADOS CON EL MISMO Y LOS QUE TENGAN COMOFINALIDAD EJERCER LOS DERECHOS Y/O CUMPLIR LAS OBLIGACIONES, LEGAL O CONVENCIONALMENTE DERIVADOS DE LA EXISTENCIA Y ACTIVIDAD DE LASOCIEDAD",M7010 - Actividades de administración empresarial,01. ANUAL,2011-09-27,,ACTIVA,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,cra 13 # 26-45 p 8,BOGOTA D.C.,BOGOTA D.C.,cra 13 # 26-45 p 8,BOGOTA D.C.,BOGOTA D.C.,2863300,3176581370,marcela.acuna@corficolombiana.com,2146290,,,SI,SI,KPMG SAS,SI,03. LIMPIO,NO,,,NO
Plenas-Individuales,Carátula,900470130,2020-12-31,NO,,AGRO SANTA HELENA SAS,"COMPRA,VENTA, IMPORTACIÓN, EXPORTACIÓN, PRODUCCIÓN, FINANCIACIÓN, Y FOMENTO DEL CAUCHO NATURAL Y SINTETICO AFINES Y CUALQUIER OTRA CLASE DE MATERIALES APTOS PARA FABRICAR PRODUCTOS DE CAUCHO Y SIMILARES.",A0119 - Otros cultivos transitorios n.c.p.,01. ANUAL,2011-11-03,,ACTIVA,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CR 13 26 45 P8,BOGOTA D.C.,BOGOTA D.C.,CR 13 26 45 P8,BOGOTA D.C.,BOGOTA D.C.,8982222,3176581370,carlos.garcia@corficolombiana.com,2147146,,,SI,SI,KPMG SAS,SI,03. LIMPIO,NO,,,NO
Plenas-Individuales,Carátula,900470133,2020-12-31,NO,,PLANTACIONES SANTA RITA SAS,"COMPRA,VENTA, IMPORTACIÓN, EXPORTACIÓN, PRODUCCIÓN, FINANCIACIÓN, Y FOMENTO DEL CAUCHO NATURAL Y SINTETICO AFINES Y CUALQUIER OTRA CLASE DE MATERIALES APTOS PARA FABRICAR PRODUCTOS DE CAUCHO Y SIMILARES.",A0119 - Otros cultivos transitorios n.c.p.,01. ANUAL,2011-10-12,,ACTIVA,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CR 13 26 45 P8,BOGOTA D.C.,BOGOTA D.C.,CR 13 26 45 P8,BOGOTA D.C.,BOGOTA D.C.,8982222,3176581370,carlos.garcia@corficolombiana.com,2149903,,,SI,SI,KPMG SAS,SI,03. LIMPIO,NO,,,NO
Plenas-Individuales,Carátula,900470136,2020-12-31,NO,,HEVEA DE LOS LLANOS SAS,"COMPRA,VENTA, IMPORTACIÓN, EXPORTACIÓN, PRODUCCIÓN, FINANCIACIÓN, Y FOMENTO DEL CAUCHO NATURAL Y SINTETICO AFINES Y CUALQUIER OTRA CLASE DE MATERIALES APTOS PARA FABRICAR PRODUCTOS DE CAUCHO Y SIMILARES.",A0119 - Otros cultivos transitorios n.c.p.,01. ANUAL,2011-10-03,,ACTIVA,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CR 13 26 45 P8,BOGOTA D.C.,BOGOTA D.C.,CR 13 26 45 P8,BOGOTA D.C.,BOGOTA D.C.,8982222,3176581370,carlos.garcia@corficolombiana.com,2147792,,,SI,SI,KPMG SAS,SI,03. LIMPIO,NO,,,NO
Plenas-Individuales,Carátula,900470141,2020-12-31,NO,,TSR20 INVERSIONES SAS,"COMPRA,VENTA, IMPORTACIÓN, EXPORTACIÓN, PRODUCCIÓN, FINANCIACIÓN, Y FOMENTO DEL CAUCHO NATURAL Y SINTETICO AFINES Y CUALQUIER OTRA CLASE DE MATERIALES APTOS PARA FABRICAR PRODUCTOS DE CAUCHO Y SIMILARES.",A0119 - Otros cultivos transitorios n.c.p.,01. ANUAL,2011-10-07,,ACTIVA,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CR 13 26 45 P8,BOGOTA D.C.,BOGOTA D.C.,CR 13 26 45 P8,BOGOTA D.C.,BOGOTA D.C.,8982222,3176581370,carlos.garcia@corficolombiana.com,2148527,,,SI,SI,KPMG SAS,SI,03. LIMPIO,NO,,,NO
Plenas-Individuales,Carátula,900470145,2020-12-31,NO,,HEVEA INVERSIONES SAS,"COMPRA, VENTA, IMPORTACION, EXPORTACION, PRODUCCION, FINANCIACION Y FOMENTO DEL CAUCHO NATURALSINTETICO Y AFINES.",A0119 - Otros cultivos transitorios n.c.p.,01. ANUAL,2011-10-05,,ACTIVA,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CR 13 26 45 P8,BOGOTA D.C.,BOGOTA D.C.,CR 13 26 45 P8,BOGOTA D.C.,BOGOTA D.C.,8982222,3176581370,Carlos.garcia@corficolombiana.com,2148517,,,SI,SI,KPMG S.A.S,SI,03. LIMPIO,NO,,,NO
Plenas-Individuales,Carátula,900470452,2020-12-31,NO,,CONSTRUCCIONES AGUAMARINA S.A.S,Desarrollo de obras y construcciones de los proyectos a desarrollar en el urbanismo denominado AGUMARINA BEACH RESORT,F4111 - Construcción de edificios residenciales,01. ANUAL,2011-10-07,,ACTIVA,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CRA 54 A N 127A 45,BOGOTA D.C.,BOGOTA D.C.,CRA 54 A N 127A 45,BOGOTA D.C.,BOGOTA D.C.,6439080,3224900447,impuestos@constructoracolpatria.com,2148646,,,SI,SI,CABADELPA COLOMBIA S A,SI,03. LIMPIO,NO,,,NO
Plenas-Individuales,Carátula,900471195,2020-12-31,SI,5239978.0,IDEAS MUSICALES DE COLOMBIA SAS,"PRODUCCIÓN, REPRODUCCIÓN, LICENCIAMIENTO Y SUBLICENCIAMIENTO DE CONTENIDOS DIGITALES",J6209 - Otras actividades de tecnologías de información y actividades de servicios informáticos,01. ANUAL,2011-10-05,,ACTIVA,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CLL 146A #56-30 CA60,BOGOTA D.C.,BOGOTA D.C.,CLL 146A #56-30 CA60,BOGOTA D.C.,BOGOTA D.C.,2719705,3138440767,andres.olano@imusica.com,2147659,,,SI,NO,,SI,03. LIMPIO,NO,,,
Plenas-Individuales,Carátula,900471438,2020-12-31,NO,,PROMOTORA INMOBILIARIA MADERA S.A.S.,"El objeto social estará comprendido por la realización delas siguientes actividades:1. La adquisición a cualquier título de bienes muebles o inmuebles laventa y en general, la disposición de los mismos a título oneroso.2. La enajenación de inmuebles destinados a vivienda con destinacióncomercial.3. La construcción y ejecución de programas y proyectos de construcciónde cualquier naturaleza, incluida la gerencia y promoción de estos entodas sus fases y actividades afines, su enajenación a título oneroso,sea que los ejecute directamente o a través de contratos con terceros,entendiéndose por plan o programa de construcción la adecuación deterrenos para la construcción y/o edificación misma.4. La explotación comercial de los inmuebles que",F4111 - Construcción de edificios residenciales,01. ANUAL,2011-10-05,,ACTIVA,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,Calle 13 36 A 139,ANTIOQUIA,MEDELLIN-ANTIOQUIA,Calle 13 36 A 139,ANTIOQUIA,MEDELLIN-ANTIOQUIA,3136343,3128339186,contabilidad@acierto.com.co,21-456997-12,,,SI,NO,,SI,03. LIMPIO,NO,,,
Plenas-Individuales,Carátula,900473156,2020-12-31,NO,,SEÑORA DEL ROSARIO Y AMIGOS EN CIA SAS,"Producir, comercializar, montar, manejar, distribuir, almacenar, y manipular alimentos; invertir, adquirir, comprar, vender, enajenar, permutar, alquilar, gravar y administrar toda clase de bienes muebles e inmuebles y explotarlos como activos moviles.",R9006 - Actividades teatrales,01. ANUAL,2011-08-02,,ACTIVA,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CL 3 11A 56,CUNDINAMARCA,CHIA-CUNDINAMARCA,CL 3 11A 56,CUNDINAMARCA,CHIA-CUNDINAMARCA,8612233,0,representacionlegal@grupoiga.co,72669,,,SI,SI,CROWE CO S.A.S.,SI,03. LIMPIO,NO,,,NO
Plenas-Individuales,Carátula,900475730,2020-12-31,NO,,CONSTRUCTORA ARIGUANI SAS EN REORGANIZACION,"EJECUCION DE LAS OBRAS DE CONSTRUCCION, REHABILITACION Y MEJORAMIENTO SEGUN ELLO SE ENTIENDE EN LA CLAUSULA 5.01 DEL CONTRATO DE CONCECION 007 DE 2010 SUSCRITO ENTRE INSTITUTO NACIONAL DE CONCESIONES Y YUMA CONCESIONARIA S.A.",F4210 - Construcción de carreteras y vías de ferrocarril,01. ANUAL,2011-10-20,,ACUERDO DE REORGANIZACION,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CR 15 110 45 PI 5,BOGOTA D.C.,BOGOTA D.C.,CR 15 110 45 PI 5,BOGOTA D.C.,BOGOTA D.C.,6202626,3228480725,gerencia.ariguani@ariguani.com.co,2156383,,,SI,SI,ERNST & YOUNG AUDIT SAS,SI,03. LIMPIO,NO,,,NO
Plenas-Individuales,Carátula,900475736,2020-12-31,NO,,ATC SITIOS INFRACO S A S,"La Adquisición de cualquier bien mueble o inmueble que sean necesarios para el desarrollo de sus actividades. Adquisición, arrendamiento, explotación, uso, tenencia, reparación y construcción de torres o estructuras metálicas para la instalación de antenas y equipos de comunicaciones, asi como la ejecución o celebración de cualquier acto o contrato relacionado con los anteriores, incluyendo pero sin limitarse a la adquisición de cualquier bien mueble o inmueble",L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,01. ANUAL,2011-11-01,,ACTIVA,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,Carrera 7 No. 99 -53 Torre 2 OF 402,BOGOTA D.C.,BOGOTA D.C.,Carrera 7 No. 99 -53 Torre 2 OF 402,BOGOTA D.C.,BOGOTA D.C.,5896161,3183637708,notificacionescolombia@americantower.com,2155941,,,SI,SI,DELOITTE & TOUCHE LTDA,SI,03. LIMPIO,NO,,,NO
Plenas-Individuales,Carátula,900476067,2020-12-31,NO,,WEIR MINERALS COLOMBIA S.A.S,"Importar y exportar maquinaria, herramientas, repuestos, servicios y todo tipo de productos que guarden relaciòn de medio a fin con el objeto social",G4659 - Comercio al por mayor de otros tipos de maquinaria y equipo n.c.p.,01. ANUAL,2011-09-16,,ACTIVA,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,KM3 VIA SAJONIA BODEGA 54 LA REGIONAL,ANTIOQUIA,RIONEGRO-ANTIOQUIA,KM3 VIA SAJONIA BODEGA 54 LA REGIONAL,ANTIOQUIA,RIONEGRO-ANTIOQUIA,3224140,3105259338,walter.dramisino@mail.weir,113857,,,SI,SI,PWC CONTADORES Y AUDITORES LTDA,SI,03. LIMPIO,NO,,,NO
Plenas-Individuales,Carátula,900476207,2020-12-31,SI,159046.0,UNION EUROPEA SAS,COMERCIO AL POR MENOR DE PRENDAS DE VESTIR Y SUS ACCESORIOS,G4771 - Comercio al por menor de prendas de vestir y sus accesorios (incluye artículos de piel) en establecimientos especializados,01. ANUAL,2011-03-15,,ACTIVA,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CALLE 86  18  29,BOGOTA D.C.,BOGOTA D.C.,CALLE 86  18  29,BOGOTA D.C.,BOGOTA D.C.,2180050,3107615828,me.ivon@hotmail.com,2157593,,,SI,NO,,SI,03. LIMPIO,NO,,,NO
Plenas-Individuales,Carátula,900476691,2020-12-31,NO,,SERVICIOS DE MAQUILA AGRICOLA DE LOS LLANOS SAS,Elaboración de aceites y grasas de origen vegetal y animal,C1030 - Elaboración de aceites y grasas de origen vegetal y animal,01. ANUAL,2011-10-26,,ACTIVA,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CALLE 98 No 9A 41 OFICINA 303,BOGOTA D.C.,BOGOTA D.C.,FCA PIÑALITO KM 86 VIA SAN CARLOS,META,SAN-CARLOS-DE-GUAR0A-META,7441459,3182312884,CONTABILIDAD@SANMARCOS.COM.CO,222832,,,SI,SI,CONSULAUDIT GROUP SAS,SI,03. LIMPIO,NO,,,NO
Plenas-Individuales,Carátula,900477156,2020-12-31,NO,,ESSILOR COLOMBIA SAS,"DISEÑO, MANUFACTURA, PROCESAMIENTO, COMPRA Y COMERCIALIZACION DE LENTES OPTICOS E INSTRUMENTOS OFTALMICOS E INSTRUMENTOS OPTICOS",G4669 - Comercio al por mayor de otros productos n.c.p.,01. ANUAL,2011-10-25,,ACTIVA,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,Cll 75 A No. 20 C - 55,BOGOTA D.C.,BOGOTA D.C.,Cll 75 A No. 20 C - 55,BOGOTA D.C.,BOGOTA D.C.,7433636,3208580950,notificaciones@essilor.com.co,2155205,,,SI,SI,PWC CONTADORES Y AUDITORES SAS,SI,03. LIMPIO,NO,,,NO
Plenas-Individuales,Carátula,900477347,2020-12-31,NO,,VITOL COLOMBIA C.I S.A.S,"COMERCIO AL POR MAYOR DE COMBUSTIBLES SOLIDOS, LIQUIDOS, GASEOSOS Y PRODUCTOS CONEXOS","G4661 - Comercio al por mayor de combustibles sólidos, líquidos, gaseosos y productos conexos",01. ANUAL,2011-10-20,,ACTIVA,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CARRERA 11 N 77 A - 49 OFICINA 201,BOGOTA D.C.,BOGOTA D.C.,CARRERA 11 N 77 A - 49 OFICINA 201,BOGOTA D.C.,BOGOTA D.C.,7495116,3174309341,APM@VITOL.COM,2158897,,,SI,SI,ERNST & YOUNG AUDIT S A S,SI,03. LIMPIO,NO,,,NO
Plenas-Individuales,Carátula,900477898,2020-12-31,NO,,PROMOTORA AGRICOLA DE LOS LLANOS SUCURSAL COLOMBIA,"Producción, comercialización y transformación de productos agrícolas y pecuarios, y en general todas las actividades relacionadas con la ganadería, agricultura y la prestación de servicios agrícolas y pecuarios.",A0161 - Actividades de apoyo a la agricultura,01. ANUAL,2011-11-10,2061-11-10,ACTIVA,02. SUCURSAL EXTRANJERA,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CALLE 110 NO 9 - 25 OFICINA 713,BOGOTA D.C.,BOGOTA D.C.,CALLE 110 NO 9 - 25 OFICINA 713,BOGOTA D.C.,BOGOTA D.C.,5112000,3166676662,notificaciones@fronteraenergy.ca,2159654,PANAMA,580 - PANAMA,SI,SI,ERNST & YOUNG AUDIT S.A.S.,SI,03. LIMPIO,NO,,,NO
Plenas-Individuales,Carátula,900478030,2020-12-31,NO,,INDRA SOLUCIONES TECNOLOGIAS DE LA INFORMACION S.L.U. SUCURSAL COLOMBIA,"Consultoría e ingeniería tecnológica en telecomunicaciones, en informática y en sistemas de la información y el asesoramiento, comercialización, implementación y mantenimiento de proyectos, cuyo domicilio social de la Compañía es la ciudad de Bogotá",J6202 - Actividades de consultoría informática y actividades de administración de instalaciones informáticas,01. ANUAL,2011-11-15,2061-11-15,ACTIVA,02. SUCURSAL EXTRANJERA,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CLL 96 No 13 11,BOGOTA D.C.,BOGOTA D.C.,CLL 96 No 13 11,BOGOTA D.C.,BOGOTA D.C.,6463600,3174349476,wbreto@indracompany.com,2160234,"AVDA BRUSELAS, NUM. 35 28108 ALCOBENDAS  (MADRID)",245 - ESPAÑA,SI,SI,RSM COLOMBIA AUDITORES S.A.S,SI,03. LIMPIO,NO,,,NO
Plenas-Individuales,Carátula,900478383,2020-12-31,NO,,SOFTWAREONE COLOMBIA S.A.S.,"PRESTACION DE LOS SERVICIOS DE ASEOSRIA , ADMINISTRACION, CAPACITACION, VALIDACION Y EL LICENCIAMIENTO DE SOFTWARE",J6202 - Actividades de consultoría informática y actividades de administración de instalaciones informáticas,01. ANUAL,2011-10-26,,ACTIVA,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,Av Cra 45 No. 97 50 Edificio Porto 100 Oficinas 901 -908,BOGOTA D.C.,BOGOTA D.C.,Av Cra 45 No. 97 50 Edificio Porto 100 Oficinas 901 -908,BOGOTA D.C.,BOGOTA D.C.,7561788,3162948448,legal-notices.co@softwareone.com,2156723,,,SI,SI,AMEZQUITA Y CIA S.AS.,SI,03. LIMPIO,NO,,,NO
