V1;CORRELA_16;CORRE_9;IDOJ1;IDAIO;CIMREP;BRUTA;CONSUI;GAS;EMPAQUE;HONORA;COMISION;ARRIENDO;SEGURO;ASEO;ENERGIA;COMUNICA;PUBLICO;FLETES;PUBLICI;ADECUA;REGALA;OUTSOURCING;OTROS;SUELDOS;PRESTAC;VENTA;AGREGA;PERREMUN;SOCIOS;PERSONOM;DIRECTO;AGENCIA;APRENDIZ;TOTPERSO;PROMUJ;PROHOM;PERMUJ;PERHOM;DIRMUJ;DIRHOM;AGEMUJ;AGEHOM;APRENMUJ;APRENHOM;TOTMUJ;TOTHOM;SUEPLAN;PREPLAN;REMPLAN;COTIZA;GASAGEN;REMTEMP;TOTREM;INVINI;INVFIN;ROTACION;INVPRO;CTO;CTOINS;VENTASNOP;GASTOS;GASTOSNOP;GASTOPNOP
1769248;462;462-463;14;2012;0;9455382;5503225,5;0;156;229715;1266;246023;59824;5891;180613;18218;135759;3235866;209652;784462;0;30461;365319,5;1048172;388725;23180188,78;3952156,5;70;0;70;0;0;2;72;0;0;25;45;0;0;0;0;2;0;27;45;1034972;186506;1221478;178962,2;0;0;1400440,2;3980832;5530553;13719069;4755692,5;13719069;13719069;0;19730223;1009413;22267919
1769249;4773;476 - 477;14;1983;0;15901243;8047495;137;0;48842;0;3902359;38501;37647;590277;191122;48327;47136;56299;126535;0;0;239715;3428870;1282635;47179491;7853748;171;0;171;0;114;7;292;0;0;119;52;0;0;80;34;3;4;202;90;3365863;744079;4109942;463391,12;2720598;0;4573333,12;4897524;6924904;31278248;5911214;31278248;31278248;0;37198496;651234;45566726
1769250;473;473;14;2010;0;358131;66888,5;0;0;6000;0;0;3778;324;20194;2603;890;10634;6;7356;0;0;15103,5;74980;43688;2638360,292;291242,5;5;0;3;2;0;0;5;0;0;2;1;0;2;0;0;0;0;2;3;73847;22481;96086;19411,64;0;1133;116630,64;331734;316520;2218671;324127;2218671;2218671;0;2309265;276672;2706339
1769258;473;473;14;2016;0;1005417;824062;0;0;35874;0;135364;41196;19157;44946;5130;10263;105619;399;169108;0;0;257006;313763;132918;16893715;181355;14;0;14;0;0;0;14;0;0;11;3;0;0;0;0;0;0;11;3;313763;70292;384055;55182,48;0;0;439237,48;134395;198070;15888298;166232,5;15888298;15888298;0;17021338;125599;17691816
1769259;466;466-469;14;2015;0;1770419;361692;393;0;64700;1481;7200;22828;934;74321;6772;4141;7254;160;72185;0;0;99323;239814;104951;13122000,23;1408727;18;0;18;0;0;0;18;0;0;3;15;0;0;0;0;0;0;3;15;239814;56739;296553;42942,4;0;0;339495,4;3732832;4172888;11342321;3952860;11342321;11342321;0;11856052;395075;12630277
1769261;454;453-454;14;2016;0;226023;108811;0;0;14000;0;71547;3233;3527;5790;5535;1409;1630;0;168;0;0;1972;121440;60805;1017437;117212;11;3;11;0;0;0;14;1;2;4;7;0;0;0;0;0;0;5;9;121440;28311;149751;29537,2;0;0;179288,2;350000;350000;791414;350000;791414;791414;0;906184;53199;1157095
1769264;453;453-454;14;2017;0;1048744;124759,5;0;724;36250;0;30000;3373;1809;5577;7042;1670;16750;0;5411;0;0;16153,5;317887;160878;2885665,072;923984,5;15;0;15;0;0;0;15;0;0;4;11;0;0;0;0;0;0;4;11;317887;94530;412417;58367,44;0;0;470784,44;631902;812183;1799372;722042,5;1799372;1799372;0;1963568;88292;2649673
1769265;464;464-465;14;2017;0;1004457;144135,5;356;0;26558;0;24205;2164;2185;7108;3026;464;25094;6567;14461;0;0;31947,5;274008;112287;6360747;860321,5;13;1;13;0;0;0;14;0;1;6;7;0;0;0;0;0;0;6;8;274008;65711;339719;40165,12;0;0;379884,12;736844;904204;5356290;820524;5356290;5356290;0;5585434;30425;6022578
1769266;4711-472;471-472;14;2017;0;2307519;694313;0;68203;54667;2830;255880;23431;1100;183373;4222;3482;4386;1526;23248;0;0;63223;375538;148808;12159518;1613206;26;0;26;0;0;1;27;0;0;8;18;0;0;0;0;1;0;9;18;362338;88560;450898;52188,48;0;0;503086,48;953464;1160171;9851999;1056817,5;9851999;9851999;0;10703866;226495;11744254
1769267;451;451;14;2017;0;4163776;1266957,5;1412;0;206576;25212;366932;41696;3794;32929;32312;5825;35082;138741;176378;0;0;200068,5;1602451;671545;50809208,48;2896818,5;64;0;0;64;0;3;67;0;0;0;0;18;46;0;0;0;3;18;49;0;367603;0;263480,32;0;1582051;1845531,32;3703965;9293620;46665140;6498792,5;46665140;46665140;0;48510305;96111;51003029
1769268;4772;476 - 477;14;2017;0;612854;146514;0;5537;2700;0;89455;3918;0;24198;0;859;3569;3806;2800;0;0;9672;222053;76832;2436287;466340;16;0;9;7;0;1;17;0;0;5;4;4;3;0;0;1;0;10;7;123330;40867;146317;31140,04;0;95923;273380,04;331434;88162;1823433;209798;1823433;1823433;0;1995879;23758;2347686
1769270;466;466-469;14;2017;0;466861;149623,5;0;0;65128;0;34585;0;0;3681;2310;5807;21888;0;4710;0;0;11514,5;117493;45896;1862992;317237,5;6;0;6;0;0;0;6;0;0;1;5;0;0;0;0;0;0;1;5;117493;26011;143504;17281;0;0;160785;1632281;1957354;1396131;1794817,5;1396131;1396131;0;1565301;41575;1778701
1769271;4711-472;471-472;14;2017;0;2878523;1039399,5;3;79709;97728;0;281618;15003;15484;185939;5957;8845;37111;22948;162856;0;0;126198,5;1211789;492065;22629466,98;1839123,5;99;0;0;99;0;3;102;0;0;0;0;26;73;0;0;1;2;27;75;0;272443;0;194968,56;0;1193673;1388641,56;1588487;3112492;19745105;2350489,5;19745105;19745105;0;21056762;232374;23031506
1769276;462;462-463;14;2017;0;3325615;978124,5;0;193879;29422;0;114311;10057;1142;208202;9624;20807;71;0;75028;0;0;315581,5;1063224;395221;27618815,89;2347490,5;75;1;75;0;0;2;78;0;1;12;63;0;0;0;0;0;2;12;66;1051224;205341;1256565;165975,84;0;0;1422540,84;156104;239871;24287462;197987,5;24287462;24287462;0;25636194;75420;27244990
1769277;464;464-465;14;2016;0;2090217;657147;91;56214;19658;0;105452;0;0;4326;14614;3327;354996;3980;27105;0;0;67384;271200;142183;8907510,333;1433070;20;0;20;0;0;0;20;0;0;6;14;0;0;0;0;0;0;6;14;271200;76427;347627;60297,12;0;0;407924,12;641633;38531;6819980;340082;6819980;6819980;0;7604792;69001;8322928
1769278;462;462-463;14;2018;0;4361817;1316726;0;0;78523;0;107639;6295;5122;33051;59935;2706;924649;0;21318;0;0;77488;1215107;523859;29257305;3045091;96;0;0;96;0;5;101;0;0;0;0;24;72;0;0;5;0;29;72;0;283338;0;212977,96;0;1195682;1408659,96;0;0;0;0;24895488;24895488;0;26377934;24165;28416877
1769280;4711-472;471-472;14;2017;0;4995894;2019982;0;146054;40600;0;707101;40097;17168;863945;10208;8299;26882;42324;60529;0;0;56775;1194316;536699;35723616;2975912;94;0;2;92;0;3;97;0;0;0;2;40;52;0;0;2;1;42;55;51091;300778;63158;206353;0;1122345;1391856;2795279;4602297;30727722;3698788;30727722;30727722;0;33038719;566588;35652368
1769281;462;462-463;14;2018;0;81223231;55772054;6383;0;293574;0;1172096;366434;3968;24047;110641;1978;9104421;38200149;740650;0;0;778092;1432746;574283;277677786,3;25451177;44;0;0;44;142;0;186;0;0;0;0;18;26;80;62;0;0;98;88;0;271370;0;264838,04;4969621;1432746;1697584,04;4801829;22040522;196460218;13421175,5;196460218;196460218;0;250593719;400347;258464570
1769282;473;473;14;2017;0;10806730;4159292,5;0;0;190923;0;1478398;88093;25314;433428;60785;105500;142405;315984;1314327;0;0;4135,5;1973981;844142;111284997;6647437,5;135;0;135;0;0;0;135;0;0;12;123;0;0;0;0;0;0;12;123;1973981;467430;2441411;331333,52;0;0;2772744,52;977039;933592;100478267;955315,5;100478267;100478267;0;104744019;622572;108386809
1769287;4771-4751;476 - 477;11;2003;0;549784;159271;0;0;6000;0;126633;0;1790;22430;0;1421;0;0;997;0;0;0;140521;61162;1563610;390513;10;0;10;0;0;0;10;0;0;6;4;0;0;0;0;0;0;6;4;140521;36370;176891;21513,2;0;0;198404,2;970325;807314;1013826;888819,5;1013826;1013826;0;1185769;0;1399329
1769288;466;466-469;14;2013;0;1327280;527298;0;0;7563;0;35523;44942;0;4113;23846;970;3171;10857;142020;0;0;254293;365318;141414;7078353,281;799982;12;0;12;0;0;0;12;0;0;0;12;0;0;0;0;0;0;0;12;365318;63238;428556;70505,68;0;0;499061,68;0;0;0;0;5760327;5760327;0;6573698;84448;7196914
1769289;4752;474 - 475;14;2016;0;59985;1889;0;0;0;0;1448;0;5;78;11;7;0;0;0;0;340;0;0;0;64385;58096;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;118764;125204;4400;121984;4400;4400;0;6290;0;6290
1769290;462;462-463;14;2016;0;1772356;384907;3250;12000;29630;0;25677;0;27504;18685;4946;1;195625;0;22612;0;0;44977;1022885;468295;1947377;1387449;71;0;0;71;0;0;71;0;0;0;0;21;50;0;0;0;0;21;50;0;188678;0;257326,2;0;1022885;1280211,2;58628;75556;175021;67092;175021;175021;0;606600;68776;2313446
1769293;4759-4761;476 - 477;14;2018;0;788972;197696,5;0;1936;2245;0;168410;0;2512;6456;3247;2567;1657;2286;5254;0;0;1126,5;681297;290028;1392970;591275,5;55;0;55;0;0;0;55;0;0;42;13;0;0;0;0;0;0;42;13;681297;145976;827273;127460,32;0;0;954733,32;66785;213448;603998;140116,5;603998;603998;0;809695;18210;1844544
1769296;4752;474 - 475;14;2019;0;1362948;549779,5;0;0;368647;0;69593;7149;2646;25400;9640;6200;466;4800;21881;0;0;33357,5;436006;193591;3487288,907;813168,5;34;0;0;34;0;1;35;0;0;0;0;8;26;0;0;1;0;9;26;0;98329;0;86054,48;0;426036;512090,48;123910;112545;2167460;118227,5;2167460;2167460;0;2762711;0;3439322
1769297;4773;476 - 477;14;2018;0;2596089;1337332,5;0;11683;66185;0;124589;10777;0;10340;8712;4776;1196;19788;119216;0;0;106284,5;232423;128678;6737275,651;1258756,5;6;0;6;0;24;0;30;0;0;3;3;0;0;4;20;0;0;7;23;232423;75553;307976;42923,48;853786;0;350899,48;650044;822633;4087008;736338,5;4087008;4087008;0;4722819;2;6080361
1769299;473;473;14;2019;0;923882;628087,5;0;500;29567;0;186832;14360;5555;35111;3268;4014;8605;76848;248144;0;0;15283,5;193625;89155;9976201,413;295794,5;13;3;6;7;0;0;16;1;2;3;3;2;5;0;0;0;0;6;10;87157;47018;108233;37699,56;0;106468;252400,56;223587;223754;8990599;223670,5;8990599;8990599;0;9709999;55002;10086296
1769300;473;473;14;2019;0;884304;120590,5;0;422;23563;0;26400;3430;0;4578;2377;1168;55;0;16701;0;0;41896,5;434451;147521;2287414,538;763713,5;12;0;12;0;0;0;12;0;0;5;7;0;0;0;0;0;0;5;7;434451;79160;513611;58600,76;0;0;572211,76;259174;347211;1341560;303192,5;1341560;1341560;0;1523490;27126;2184645
1769301;4759-4761;476 - 477;14;2019;0;219566;73658;1050;32819;12650;0;144;0;812;1864;71;1215;3056;3120;8749;0;0;8108;121232;64981;585002;145908;8;2;8;0;0;0;10;1;1;0;8;0;0;0;0;0;0;1;9;121232;28524;149756;32347,16;0;0;182103,16;49994;66747;365436;58370,5;365436;365436;0;452610;11;651010
1769303;4711-472;471-472;14;2019;0;460808;55329,5;426;2330;31100;59;600;0;801;13632;968;1769;0;0;126;0;0;3518,5;316695;105223;4135710;405478,5;16;0;16;0;0;0;16;0;0;9;7;0;0;0;0;0;0;9;7;316695;54076;370771;44051,24;0;0;414822,24;1558119;1560938;3674902;1559528,5;3674902;3674902;0;3736640;12095;4188234
1769308;4772;476 - 477;14;2019;0;1208767;371482,5;0;4367;50280;46773;164412;7229;0;10031;8276;2706;3117;42013;10293;0;0;21804,5;328466;126155;2440184;837284,5;14;0;14;0;0;0;14;0;0;12;2;0;0;0;0;0;0;12;2;328466;74295;402761;44871,76;0;0;447632,76;329130000;479414000;1231417;404272000;1231417;1231417;0;1632110;89025;2189496
1769309;453;453-454;14;2013;1728482;18501139;3966179;36;0;113070;154068;1248090;48103;33820;289436;110305;29699;72033;565871;883776;0;0;417872;5952697;2147779;38985480,31;14534960;266;0;0;266;0;5;271;0;0;0;0;120;146;0;0;2;3;122;149;0;1072802;0;943216,28;0;5906245;6849461,28;6053295;8371953;18717884,24;7212624;18717884;20446366;0;24942562;1123661;34607280
1769310;462;462-463;99;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1769314;462;462-463;14;2020;0;427460;228055;0;0;33082;0;52884;737;0;1904;1674;1889;131155;0;2883;0;0;1847;194858;79715;3031184;199405;15;0;15;0;0;0;15;0;0;6;9;0;0;0;0;0;0;6;9;194858;45277;240135;30327,04;0;0;270462,04;167590;143540;2603724;155565;2603724;2603724;0;2858198;4364;3153024
1769315;4752;474 - 475;14;2020;0;1126699;366401;0;0;31680;0;89004;18432;34205;11212;10287;8026;55131;0;65887;0;0;42537;323611;113052;7798399;760298;20;0;20;0;0;1;21;0;0;6;14;0;0;0;0;1;0;7;14;317611;65179;382790;41719,16;0;0;424509,16;2345022;3148212;6671700;2746617;6671700;6671700;0;7123682;0;7598491
1769316;466;466-469;14;1988;0;3687698;940867,5;36;10486;179108;0;60618;61900;19352;27363;28353;5328;153608;94349;81698;0;0;218668,5;723291;308059;13273684,28;2746830,5;29;1;29;0;0;1;31;0;1;10;19;0;0;0;0;0;1;10;21;715074;166342;881416;124903;0;0;1006319;3391583;5029293;9576726;4210438;9576726;9576726;0;10876744;782288;13040411
1769317;462;462-463;14;1998;0;8473154;760311,5;0;73741;87487;0;23220;70655;0;17042;66965;1661;2621;75734;12947;0;21300;306938,5;885795;638037;37524910;7712842,5;22;0;22;0;0;1;23;0;0;13;9;0;0;0;0;1;0;14;9;881595;192868;1074463;399218,76;0;0;1473681,76;293730728;55532;29051756;146893130;29051756;29051756;0;30261485;35968;31993732
1769318;462;462-463;5;2002;0;750593;268808;0;21590;19480;3678;32100;4974;1471;12654;15911;1138;28720;0;6255;0;0;120837;133473;56258;7854430,323;481785;10;0;10;0;0;0;10;0;0;3;7;0;0;0;0;0;0;3;7;133473;29150;162623;23894,16;0;0;186517,16;66694;67913;7167672;67303,5;7167672;7167672;0;7592447;78249;7875333
1769319;462;462-463;14;2010;0;12654353;6377835,5;42;4681;1651971;0;155214;209497;7108;29188;20405;2491;207928;3357218;157133;0;0;338537,5;708384;475169;22527013,62;6276517,5;37;0;37;0;17;1;55;0;0;14;23;0;0;14;3;1;0;29;26;696384;200877;897261;257540,16;236422;0;1154801,16;2920435;6001413;9866923;4460924;9866923;9866923;0;16744999;581413;18803918
1769320;462;462-463;14;1984;0;2667842;1590642,5;0;1534;327326;240;0;79200;102755;318815;17002;3621;462875;0;219580;0;0;57694,5;572429;207330;197836341,4;1077199,5;25;0;6;19;0;1;26;0;0;2;4;6;13;0;0;0;1;8;18;240643;92192;259850;100762,24;0;324936;685548,24;6296600;10213217;195174182;8254908,5;195174182;195174182;0;197061996;603319;198492433
1769321;462;462-463;14;2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1769322;462;462-463;5;2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1769324;462;462-463;14;2010;0;3533000;1067553;302;6167;40232;0;145035;35089;17895;26616;13846;15069;74011;208844;117153;0;0;246079;378072;168551;25731000;2465447;24;0;24;0;4;0;28;0;0;6;18;0;0;1;3;0;0;7;21;378072;106458;484530;52938,12;121215;0;537468,12;2513444;9927962;22198000;6220703;22198000;22198000;0;23404846;289829;24399459
1769325;462;462-463;14;2011;0;5436912;1248541,5;0;123072;170879;20134;98318;60738;18959;55500;9978;660;227522;145857;146254;0;0;170670,5;999676;412903;53874413,44;4188370,5;45;0;45;0;0;2;47;0;0;16;29;0;0;0;0;2;0;18;29;986893;241589;1228482;149460;0;0;1377942;3943555;5408539;48431756;4676047;48431756;48431756;0;50326224;622961;52560271
1769326;462;462-463;14;2011;0;1431270;652596;0;50862;35989;0;213143;28241;5341;13167;17407;1727;211264;1317;14748;0;0;59390;250488;109205;5280151;778674;9;0;9;0;0;0;9;0;0;4;5;0;0;0;0;0;0;4;5;250488;58598;309086;44766,76;0;0;353852,76;840604;961890;3848881;901247;3848881;3848881;0;4591116;83390;5177588
1769327;462;462-463;14;2011;0;1798433;468000,5;0;0;43422;0;119067;1893;1805;39366;9176;4566;188752;4856;14259;0;0;40838,5;337008;131198;6037421;1330432,5;27;0;27;0;0;1;28;0;0;8;19;0;0;0;0;0;1;8;20;331008;77215;408223;46911,32;0;0;455134,32;17471;31988;4238988;24729,5;4238988;4238988;0;4776808;150310;5503194
1769328;464;464-465;14;2016;0;46143079;17288976;0;216761;1259841;390400;183585;345940;117717;128945;62830;3185;3313004;4278741;475765;0;0;1879664;6241825;1998380;247253781;28854103;154;0;154;0;211;12;377;0;0;61;93;0;0;78;133;7;5;146;231;6140800;1015142;7155942;846486,56;4632598;0;8002428,56;73041035;83954425;201113353;78497730;201113353;201113353;0;216213123;26241957;255787946
1769329;462;462-463;14;2014;0;870894;521029,5;0;0;32244;0;257264;66159;3858;715;16097;3134;100030;14750;19116;0;0;7662,5;561462;200420;12066455;349864,5;29;0;0;29;0;0;29;0;0;0;0;8;21;0;0;0;0;8;21;0;105128;0;82969,2;0;561462;644431,2;975546;1345611;11195561;1160578,5;11195561;11195561;0;11767935;253626;12973006
1769330;462;462-463;14;2014;0;49239027;44200497,5;27;5118098;2896317;0;3554512;846695;446754;1064716;54733;26663;25739220;162542;969445;0;0;1939644,5;6854250;2939795;166118593,5;5038529,5;230;0;55;175;0;3;233;0;0;20;35;103;72;0;0;2;1;125;108;3537591;1549940;4367390;1200149,96;0;3273557;8841096,96;7327115;11992872;116873793;9659993,5;116873793;116873793;0;162334288;1668703;175638242
1769333;466;466-469;14;2018;0;69837;32765;0;0;4800;8484;4800;232;858;1594;2088;958;7688;400;863;0;0;0;0;0;1568015,505;37072;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;0;1507434;1507434;0;1540659;3650;1544309
1769334;462;462-463;14;2018;0;787681;337456,5;322;49876;2128;0;36092;7014;3830;114463;5763;4031;20;0;28842;0;0;85075,5;156634;64340;5221002;450224,5;12;3;12;0;0;0;15;0;3;0;12;0;0;0;0;0;0;0;15;156634;36949;193583;23833,32;0;0;217416,32;113633;274193;4433321;193913;4433321;4433321;0;4883503;88847;5211301
1769335;4711-472;471-472;14;2019;0;1119443;324471;0;10569;2035;0;239640;0;1311;37837;3617;1097;0;0;14587;0;0;13778;434998;144999;3427922,276;794972;34;0;34;0;0;0;34;0;0;16;18;0;0;0;0;0;0;16;18;434998;76500;511498;57492,2;0;0;568990,2;0;18950;2290453;9475;2290453;2290453;0;2654035;23787;3361478
1769337;4711-472;471-472;14;2019;0;1493246;236135;0;7676;29016;0;68704;657;4046;20948;1341;2042;0;1400;14460;0;0;85845;421295;141813;20918488;1257111;34;4;32;2;0;0;38;0;4;15;17;0;2;0;0;0;0;15;23;377810;75402;453212;57717;0;43485;554414;1415648;3371036;19425242;2393342;19425242;19425242;0;19869460;0;20504322
1769338;464;464-465;14;2020;0;2316001;672140;0;109622;217620;7412;90144;13511;375;34639;22826;2284;37902;13549;12226;0;0;110030;711056;253176;5866225;1643861;47;0;47;0;0;1;48;0;0;29;18;0;0;0;0;1;0;30;18;710706;138099;848805;99544,84;0;0;948349,84;462276;764362;3550224;613319;3550224;3550224;0;4372689;93634;5546978
1769339;462;462-463;14;2020;0;1067459;194001,5;0;80;27855;0;29635;12195;1014;2022;10643;1674;59872;1421;17059;0;0;30531,5;398836;163468;7553588,885;873457,5;19;0;19;0;0;0;19;0;0;8;11;0;0;0;0;0;0;8;11;398836;93256;492092;61141,68;0;0;553233,68;539041;661063;6491860;600052;6491860;6491860;0;6764389;63542;7420257
1769340;462;462-463;14;2020;0;1602280;268927;0;0;0;0;18939;0;0;2332;13223;951;186100;0;0;0;0;47382;618162;268090;7634595;1333353;44;0;44;0;0;0;44;0;0;25;19;0;0;0;0;0;0;25;19;618162;146131;764293;108208,76;0;0;872501,76;794742;850374;6032315;822558;6032315;6032315;0;6382980;1917;7336234
1769341;465;464-465;14;2020;0;940607;247646;0;13082;0;138568;29188;0;4473;8185;6670;1160;33239;0;4067;0;0;9014;178674;77375;4807776;692961;22;0;22;0;0;0;22;0;0;8;14;0;0;0;0;0;0;8;14;178674;50521;229195;23135,04;0;0;252330,04;35785;87785;3867169;61785;3867169;3867169;0;4141996;217664;4615709
1769342;466;466-469;14;2020;0;1091396;42587;0;0;4800;0;1000;0;0;4650;3000;800;4000;0;11837;0;0;12500;87500;45325;3975862;1048809;7;0;7;0;0;0;7;0;0;3;4;0;0;0;0;0;0;3;4;87500;20125;107625;21280;0;0;128905;327329;631130;2884466;479229,5;2884466;2884466;0;2962553;11500;3118878
1769344;4711-472;471-472;14;2020;0;1256240;434011;0;0;24322;0;58771;2650;217;1787;4795;808;277966;9940;28755;0;0;24000;323104;129235;6936775;822229;16;0;16;0;0;0;16;0;0;8;8;0;0;0;0;0;0;8;8;323104;72108;395212;50433,88;0;0;445645,88;250549;611508;5680535;431028,5;5680535;5680535;0;6172796;14489;6668639
1769346;453;453-454;14;2020;0;12035083;3297584,5;0;39082;285652;0;980937;15236;4432;22449;41902;7172;942587;38155;366275;0;193375;360330,5;2198226;858025;35496718,12;8737498,5;67;0;0;67;0;3;70;0;0;0;0;18;49;0;0;3;0;21;49;0;425082;0;379721,72;0;2179376;2559097,72;6508139;12958518;23498731;9733328,5;23498731;23498731;0;27292799;1135689;31539852
1769347;473;473;14;2021;0;456580;173914;0;0;19200;0;1;170;1642;24524;312;1548;88226;400;28503;0;0;9388;116351;49241;3331315;282666;6;0;0;6;0;0;6;0;0;0;0;3;3;0;0;0;0;3;3;0;22498;0;24101,48;0;116351;140452,48;109399;60960;2874735;85179,5;2874735;2874735;0;3065346;50713;3299209
1769348;464;464-465;11;2001;0;462510;111393;0;2208;8783;0;70310;11330;798;5653;3238;1228;0;0;1584;0;0;6261;120000;65337;1770837;351117;10;1;10;0;0;0;11;0;1;6;4;0;0;0;0;0;0;6;5;120000;35508;155508;27103,48;0;0;182611,48;1770675;1239743;1308327;1505209;1308327;1308327;0;1434673;39446;1678656
1769350;4741-4742;474 - 475;11;2013;0;1269439;481505;125;0;19406;0;374876;25448;0;4902;15383;851;983;0;27444;0;0;12087;217993;113980;7075873;787934;14;0;14;0;0;0;14;0;0;7;7;0;0;0;0;0;0;7;7;217993;77967;295960;31129,8;0;0;327089,8;1150582;971087;5806434;1060834,5;5806434;5806434;0;6345381;152141;6855038
1769351;4711-472;471-472;11;2021;0;799616;204343;0;0;2244;0;54958;28196;114;43514;8343;563;113;0;7739;1029;25092;32438;132000;53389;6566706;595273;11;0;11;0;0;0;11;0;0;9;2;0;0;0;0;0;0;9;2;132000;31552;163552;18875,72;0;0;182427,72;1892525;1957112;5767090;1924818,5;5767090;5767090;0;6009212;217195;6426759
1769352;4772;476 - 477;11;1985;0;397628;44880;0;1900;6730;0;15000;0;0;11000;1000;5500;0;1000;0;0;0;2750;97200;40989;1497628;352748;6;0;6;0;0;0;6;0;0;4;2;0;0;0;0;0;0;4;2;97200;17175;114375;21636,72;0;0;136011,72;350000;426640;1100000;388320;1100000;1100000;0;1149630;52000;1356679
1769353;466;466-469;11;2010;0;2353279;988611,5;858;4798;34500;0;90720;15570;3541;12609;9730;2150;631773;14912;97189;884;0;69377,5;221444;76740;21801519;1364667,5;14;0;0;14;0;0;14;0;0;0;0;4;10;0;0;0;0;4;10;0;41301;0;30681,24;0;221444;252125,24;1415379;1424013;19448240;1419696;19448240;19448240;0;20590290;203431;21229847
1769354;4771-4751;476 - 477;11;2004;0;935000;51016;0;0;5940;0;0;3780;5100;10737;986;1748;0;0;18000;0;0;4725;396000;156702;6744000;883984;33;1;33;0;0;0;34;1;0;28;5;0;0;0;0;0;0;29;5;396000;94657;490657;53174,6;0;0;543831,6;2050000;1991000;5809000;2020500;5809000;5809000;0;5892841;39046;6565989
1769355;466;466-469;11;1992;0;983000;221165;6000;0;7600;9200;80950;1580;3300;12700;7500;3600;25035;14800;37125;0;0;11775;181948;77685;3863000;761835;11;1;11;0;0;0;12;0;1;4;7;0;0;0;0;0;0;4;8;181948;46767;228715;26771,2;0;0;255486,2;1098000;1544000;2880000;1321000;2880000;2880000;0;3139936;192644;3605310
1769356;4773;476 - 477;11;2006;0;876001;348273;0;0;22036;0;162897;9354;6971;9844;9934;2278;397;2232;81843;0;0;40487;203623;81934;3471796;527728;14;1;14;0;0;0;15;0;1;8;6;0;0;0;0;0;0;8;7;203623;49338;252961;27965,36;0;0;280926,36;914257;967283;2595795;940770;2595795;2595795;0;2999532;183186;3573570
1769357;462;462-463;11;2003;0;6418024;413099;0;35865;26356;0;69515;22904;607;23362;13400;5234;62267;0;54267;0;0;99322;379535;159070;18191696;6004925;31;0;31;0;0;0;31;0;0;9;22;0;0;0;0;0;0;9;22;379535;74295;453830;76237,8;0;0;530067,8;2328544;2849250;11773672;2588897;11773672;11773672;0;12411586;211538;13251216
1769358;4741-4742;474 - 475;14;2014;8692;7088892;2912176;0;0;178899;628229;683712;19071;22861;23016;30533;7599;318770;27957;580943;0;0;390586;1438794;631805;21078756;4176716;76;0;76;0;0;3;79;0;0;49;27;0;0;0;0;3;0;52;27;1412027;345195;1757222;246748,08;0;0;2003970,08;3325021;3056668;13981172;3190844,5;13981172;13989864;0;17454338;315325;20032725
1769359;462;462-463;14;2000;0;5277066;580252;404;0;86553;0;198666;37265;4203;10448;11939;3848;3847;455;67442;0;0;155182;831254;298065;23994957,99;4696814;28;0;28;0;0;1;29;0;0;12;16;0;0;0;0;1;0;13;16;822321;161997;984318;116982,64;0;0;1101300,64;4345658;5673045;18723618;5009351,5;18723618;18723618;0;19670069;665032;21498913
1769360;4711-472;471-472;11;2005;0;1892326;400408;0;6204;0;0;26400;14307;4063;53384;6667;1672;12548;4969;198775;0;0;71419;484889;183209;11794197;1491918;35;1;35;0;0;0;36;0;1;13;22;0;0;0;0;0;0;13;23;484889;105413;590302;67588,88;0;0;657890,88;600991;782962;9901871;691976,5;9901871;9901871;0;10438155;226189;11383726
