lyrics,label
"De la Sierra Morena, cielito lindo, vienen bajando
Un par de ojitos negros, cielito lindo, de contrabando
De la Sierra Morena, cielito lindo, vienen bajando
Un par de ojitos negros, cielito lindo, de contrabando

Ay, ay, ay, ay
Canta y no llores
Porque cantando se alegran, cielito lindo, los corazones

Ay, ay, ay, ay
Canta y no llores
Porque cantando se alegran, cielito lindo, los corazones

Ese lunar que tienes, cielito lindo, junto a la boca
No se lo des a nadie, cielito lindo, que a mí me toca
Ese lunar que tienes, cielito lindo, junto a la boca
No se lo des a nadie, cielito lindo, que a mí me toca

Ay, ay, ay, ay
Canta y no llores
Porque cantando se alegran, cielito lindo, los corazones

Ay, ay, ay, ay
Canta y no llores
Porque cantando se alegran, cielito lindo, los corazones

Siempre que te enamores
Mira primero, mira primero
Donde pones los ojos, cielito lindo
No llores luego

Ay, ay, ay, ay
Canta y no llores
Porque cantando se alegran, cielito lindo, los corazones

Ay, ay, ay, ay
Canta y no llores
Porque cantando se alegran, cielito lindo, los corazones",Ranchera
"Tenia fama de pelao’
Siempre anda bien armado
Ese Maclovio Natera

Era revolucionario
Quería mucho a su caballo
Y le gustaba dar guerra

Su caballo era muy fino
Se llamaba Golondrino
Dosalbo y muy pajarero

Conocía bien el peligro
Se levantaba en dos patitas
Se venteaba al enemigo

Al caballo como al hombre
El amor lo traía herido
Brinco el pesebre esa noche
Dejando a su amo dormido

Cuando volvió el nuevo día
Hallo a Maclovio tirado
Los rivales que tenía
Ya lo habían medio matado

...Y como decía Maclovio
¡Arriba La Revolución Hijos
De Pancho Villa!...

Cuando Maclovio moría
Debajo de su caballo
Se quejaba y se reía

Su caballo relinchaba
Con las patas lo meneaba
Quería volverlo a la vida

Cuando el caballo venteo
Que estaba muerto de veras
Sin detenerse corrió
Internándose en la sierra

Los del pueblo lo buscaron
Sin encontrarlo ya nunca
El caballo Golondrino
Siguió a Maclovio a su tumba",Ranchera
"Nadie es eterno en el mundo
Ni teniendo un corazón
Que tanto siente y suspira
Por la vida y el amor

Todo lo acaban los años
Dime, ¿qué te llevas tú?
Si con el tiempo no queda
Ni la tumba, ni la cruz

Cuando ustedes me estén despidiendo
Con el último adiós de este mundo
No me llores que nadie es eterno
Nadie vuelve del sueño profundo

Sufrirás, llorarás
Mientras te acostumbres a perder
Después, te resignarás
Cuando ya no me vuelvas a ver

Adiós a los que se quedan
Siempre les quise cantar
Suerte y que la gocen mucho
Ya no hay tiempo de llorar

No lloren por el que muere
Que para siempre se va
Velen por los que se quejen
Si los pueden ayudar

Cuando ustedes me estén despidiendo
Con el último adiós de este mundo
No me lloren que nadie es eterno
Nadie vuelve del sueño profundo

Sufrirás, llorarás
Mientras te acostumbres a perder
Después, te resignarás
Cuando ya no me vuelvas a ver",Ranchera
"Nadie es eterno en el mundo
Ni teniendo un corazón
Que tanto siente y suspira
Por la vida y el amor

Todo lo acaban los años
Dime, ¿qué te llevas tú?
Si con el tiempo no queda
Ni la tumba, ni la cruz

Cuando ustedes me estén despidiendo
Con el último adiós de este mundo
No me llores que nadie es eterno
Nadie vuelve del sueño profundo

Sufrirás, llorarás
Mientras te acostumbres a perder
Después, te resignarás
Cuando ya no me vuelvas a ver

Adiós a los que se quedan
Siempre les quise cantar
Suerte y que la gocen mucho
Ya no hay tiempo de llorar

No lloren por el que muere
Que para siempre se va
Velen por los que se quejen
Si los pueden ayudar

Cuando ustedes me estén despidiendo
Con el último adiós de este mundo
No me lloren que nadie es eterno
Nadie vuelve del sueño profundo

Sufrirás, llorarás
Mientras te acostumbres a perder
Después, te resignarás
Cuando ya no me vuelvas a ver",Ranchera
"Vagando paso la vida
Nomás recoriendo el mundo
Si quieren que se los diga
Yo soy un alma sin dueño
A mí no me asusta nada
Pa' mi la vida es un sueño

Yo tomo cuando yo quiero
No miento soy muy sincero
Y soy como las gaviotas
Volando de puerto en puerto
Yo sé que la vida es corta
Al fin que también la debo

El día que yo me muera
No voy a llevarme nada
Hay que darle gusto al gusto
La vida pronto se acaba
Lo que paso en este mundo
Nomás el recuerdo queda
Ya muerto voy a llevarme
Nomás un puño de tierra

El día que yo me muera
No voy a llevarme nada
Hay que darle gusto al gusto
La vida pronto se acaba
Lo que paso en este mundo
Nomás el recuerdo queda
Ya muerto voy a llevarme

Nomás un puño de tierra",Ranchera
"Dicen que por las noches
No mas se le iba en puro llorar
Dicen que no dormía
No mas se le iba en puro tomar
Juran que el mismo cielo
Se estremecía al oír su llanto
Cómo sufrió por ella
Que hasta en su muerte la fue llamando

Cucurrucucú, cantaba
Ja, ja, ja, ja, reía
Ay, ay, ay, ay, lloraba
De pasión mortal, moría

Que una paloma blanca
Muy de mañana le va a cantar
A la casita sola
Con sus puertitas de par en par
Juran que esa paloma
No es otra cosa mas que su alma
Que todavía la espera
A que regrese la desdichada

Cucurrucucú, paloma
Ay, ay, ay, ay, no llores!
Las piedras jamás, paloma
Qué van a saber de amores
Cucurrucucú, cucurrucucú
Cucurrucucú, paloma, no le llores!",Ranchera
"Hoy no maldigo a mi suerte
hoy no maldigo a tu amor
solo maldigo tu vida
por que me sobra el valor
para sacarme una espina
que me ah clavado tu amor

seguir contigo es inutil
tu no me supiste amar
me voy por otros senderos
pa´ ver si puedo encontrar
los brazos de otras mujeres
para poderte olvidar

te di mi amor y mi vida
sin que pudiera pensar
que fueras carta jugada
que no se debia apostar

por eso cuando ganaste
te fuiste sin regresar

por eso ya que te marchas
no pienses en regresar
que no te sigo adorando
ya me canse de llorar
voy a tirarme a los vicios
para poderte olvidar

te di mi amor y mi vida
sin que pudiera pensar
que fueras carta jugada
que no se debia apostar

por eso cuando ganaste
te fuiste sin regresar",Ranchera
"Busca otro amor que te quiera más que yo
Que te ame mucho y te adore hasta la muerte
Pídele a Dios que te toque buena suerte
Y no te encuentres a un borracho como yo

Aunque borracho pero si supe quererte
Ese es mi orgullo ni deseos tenía de verte
Pídele a Dios que te toque buena suerte
Y no te encuentres a un borracho como yo

Busca otro amor que te quiera más que yo
Que te ame mucho y te adore hasta la muerte
Pídele a Dios que te toque buena suerte
Y no te encuentres a un borracho como yo

Pídele a diooos que te cases con un rico
No te castigue y te cases con un pobre
Pídele a Dios que no te salga de cobre
Y no te encuentres a un borracho como yo",Ranchera
"Se me destrosa el corazón en mil pedazos
Me siento solo como la pluma en el aire
De que me sirve ya la vida en este Mundo
Si ya no tengo las caricias de mi madre

Cuando yo andaba disfrutando de placeres
Jamas pensaba que una madre es lo primero
Hoy que diosito me quito a mi pobre madre
Se que una madre no se compra con Dinero

Yo no cambiara ni por mil puñados de oro
Las bendiciones y el cariño de mi madre
De sangre viva son las lagrimas que lloro pero es inutil porque ya le lloro tarde

No hay un tesoro mas valioso en este Mundo
Como es la madre que nos dio el ser y la vida
Que su cariño no se aprecia hasta que muere
Le lloras siempre cuando ya se ve perdida

Yo no cambiara ni por mil puñados de oro
Las bendiciones y el cariño de mi madre
De sangre viva son las lagrimas que lloro pero es inutil porque ya le lloro tarde",Ranchera
"Ando ausente del bien que adoré
Apasionado por una mujer
Solo tomando disipo mis penas
Con las copas llenas para divagar
Que si lo hiciste de mala intención
O con el fin de hacerme padecer

Que no me miras rodeado de flores
Y nuevos amores me sabrán querer
Si tú fueras legal con mi amor
Tú gozarías de mi protección
Pero en el mundo tú fuiste traidora
La mancornadora de mi corazón

La despedida yo no se las doy
La despedida será esta canción
La despedida yo se las daré
Cuando yo me vaya de esta población",Ranchera
"Que bonito amor, que bonito cielo
Que bonita Luna, que bonito Sol
Que bonito amor, yo lo quiero mucho
Porque siente todo lo que siento yo
Ven juntito a mi quiero que tus manos
Me hagan mil caricias, quiero estar en ti

Dame más amor, pero más y más
Quiero que me beses
Como tú me besas y después te vas

Yo comprendo que mi alma en la vida
No tiene derecho de quererte tanto
Pero siento que tu alma me grita
Me pide cariño y nomás no me aguanto
Que bonito amor, que bonito cielo
Que bonita Luna, que bonito Sol

Si algo en mi cambio te lo debo a ti
Porque aquel cariño que quisieron tantos
Me lo diste a mi

Que bonito amor",Ranchera
"No hace falta que salga la luna
Pa' venir a cantar mi cancion
Ni hace falta que el cielo este lindo
Pa' venir a entregar mi amor

No encontré las palabras precisas
Pa' decirte con mucha pasión
Que te quiero con toda mi vida
Que soy un esclavo de tu corazón

Solo dios que me vio en mi amargura
Supo darme consuelo en tu amor
Y mando para mí tu ternura
Y así con tus besos borro mi dolor

No te importe que venga borracho
A decirte cositas de amor
Tu bien sabes que si ando tomando
Cada copa la brindo en tu honor

No te puedo decir lo que siento
Solo se que te quiero un montón
Y que ha veces me siento poeta
Y vengo a cantarte mis versos de amor

Solo dios que me vio en mi amargura
Supo darme consuelo en tu amor
Y mando para mí tu ternura
Y así con tus besos, borro mi dolor",Ranchera
"Por mis canciones sabrás
Cómo me la ando pasando
Rumbos y amores distintos
Ando en el mundo probando
Ya ves mancornadora
Y a qué te supo ese trago.

Con quién te quejas
Si tu mal te lo buscaste
A quién le importan
Tus lagunas de pesares
Has de entender
Que en amor debemos ser pares.
Ahórrame el sentimiento
De verte llorando por mí.

Con quién te quejas...",Ranchera
"En una manada vide un potro que me gusto
me fui con el asendado señor tengo una tratada
quiero que me de un caballo por mi yegua colorada

que caballo es el que quieres asi pa poder tratar
un potro lobogateado que ayer viede en el corral
que a charros y a caporales no lo han podido amansar

lo vide entre diez caballos el cual era el mas bonito
si por duro lo dejaron lo duro yo se lo quito
si lo compro lo veran dirijiendose solito

te doy mil quinientos pesos y el potro te lo regalo
no lo quiero por rejego pensaba meterlo al carro
que a charros y a caporales a todos los a tumbado

luego que ya se hizo de el, el charro le echo la hablada
ora juega mi caballo con su yegua colorada
nomas me da un rivetito pues ta dura la jugada

le contesto el asendado no digas que tengo miedo
vamonos a la oficina pa depositar dinero
la carrera la dejamos por el dia dos de febrero

se llego el dicho dia de la carrera afamada
volavan pesos tronchados a la yegua colorada
y al potro lobogateado ni quien le apostara nada

se arrancaron los caballos y el caballo no se vio
se cubrio de polvareda que caballo tan violento
nomas alas le fataron pa volar por ese viento

ya con esta me despido dispensen lo mal trovado
aqui da fin el corrido de un charro y un asendado
de la yegua colorada y el potro lobogateado",Ranchera
"Uya...
¡Qué bonito es Zacatecas!
Si señor
¿Aquellos ojos verdes
Con quién se andarán paseando?...
Ojalá que me recuerden
Aunque sea de vez en cuando
Dicen que cuando suspiran
Aquellos ojitos verdes...
Me suspiran con la vida
Porque todavía me quieren
Ay, ay, ay... ¿dónde andarán
Esos ojitos que me hicieron suspirar?
Ay, ay, ¿dónde estarán
Esos ojitos que no los puedo olvidar?...
Uy...
¿A dónde andará mi parecito de esmeraldas?
Vuela, vuela pajarito
Pero si a mi vida vuelves
Ha de ser con dos ojitos
Pero tienen que ser verdes
Cuando voy por esos campos
Y me fíjo en los laureles...
Parece que estoy mirando
Aquellos ojitos verdes
Ay, ay, ay... ¿dónde andarán
Esos ojitos, que me hicieron suspirar?
Ay, ay, ay... ¿dónde estarán
Esos ojitos que no los puedo olvidar?...",Ranchera
"Por el amor a mi madre
Voy a dejar la parranda
Aunque me digan cobarde
A mi no me importa nada

Mi madrecita llorando
Me dice que ya no tome
La vida se esta acabando
Y temo que me abandone

Adiós botella de vino
Adiós mujeres alegres
Adiós todos mi amigos
Adiós los falsos quereres

Por el amor a mi madre
Haré cualquier sacrificio
Antes de que sea muy tarde
Voy a quitarme del vicio

Se que no soy un cualquiera
Si aun me vive mi madre
Si no, ya horita anduviera
Como la pluma en el aire

Adiós botellas de vino
Adiós mujeres alegres
Adiós todos mis amigos
Adiós los falsos quereres",Ranchera
"El día que yo me muera
Que me entierren con la banda
Que no me anden con lutitos
Que es purita propaganda

Mi vida es ser muy alegre
Siempre andando de caramba
Por eso quiero morirme
Paseándome con la banda

Al tranco de un buen caballo
Y al son de la balacera
Con diez cajas de cerveza
Y la joven que yo quiera

¡Ay ja ja, Ay Ay!
¡La vida se va amigos, hay que gozarla, Ay Jua!

Me gusta rifar mi suerte
Y jugarme hasta la vida
Pa' curárme las heridas
Con mi negra consentida

La noche siempre es bonita
Para empezar la parranda
Y amanecer por las calles
Paseándose con la banda ¡Ja ja!

Al tranco de un buen caballo
Y al son de la balacera
Con diez cajas de cerveza
Y la joven que yo quiera

¡Ay, amigos, la vida se va, hay que gozarla
Y que mejor que a caballo, con una mujer hermosa y con la banda detrás!
¡Jua!

Me gusta jalar la banda
Por todita la región
Me alegra tratar amigos
Que les sobre corazón

El muerto a la sepultura
Y el vivo a la travesura
La mujer que va creciendo
Que deje de ser criatura

Ya con esta me despido
Amigos de la parranda
Y solamente les pido
Que me entierren con la banda
¡Ay Ja!",Ranchera
"Ay ay ay
Estoy adolorido, adolorido y adolorido, ay
Adolorido, adolorido
Adolorido del corazón
Por una ingrata, por una ingrata
Que me ha jugado una cruel traición
Y yo a ti no te puedo olvidar
Tú me has abandonado porque eres informal
Y yo a ti no te puedo olvidar
Tú me has abandonado porque eres informal
Adolorido, adolorido
Adolorido del corazón
Por una ingrata, por una ingrata
Que me ha jugado una cruel traición
Ay ay ay ay ay
Adolorido, adolorido, adolorido
Cómo sufro
Mi chiquitita, mi chiquitita
Mi consentida tú lo serás
Te quiero mucho, tú eres mi vida
Y no te olvidaré yo jamás
Y yo a ti no te puedo olvidar
Tú me has abandonado porque eres informal
Y yo a ti no te puedo olvidar
Tú me has abandonado porque eres informal
Adolorido, adolorido
Adolorido del corazón
Por una ingrata, por una ingrata
Que me ha jugado una cruel traición
Ay ay ay ay ay ay ay
Cómo ando herido
Atravesao de lao a lao, ay ay
Ya me despido de mi morena
Adolorido del corazon
Pero en mi mente llevo grabado
Que le has jugado una cruel traición
Y yo a ti la vida te daré
Pensando en tus caricias, pensando moriré
Y yo a ti la vida te daré
Pensando en tus caricias, pensando moriré
Adolorido, adolorido
Adolorido del corazón
Por una ingrata, por una ingrata
Que me ha jugado una cruel traición",Ranchera
